,,,,,,,
Condition,Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
Low Carburetor,2.004045,-0.036,-0.41205,9.298051,9.307246,2.547066,265.006866
Low Carburetor,2.0065503,-0.32295,-0.38805,9.714001,9.727111,2.975062,230.231476
Low Carburetor,2.0090554,-0.78,-0.81195,9.37905,9.446388,6.845301,226.14975
Low Carburetor,2.0115604,-0.86805,-0.666,9.508051,9.570794,6.564232,217.49675
Low Carburetor,2.0140655,-0.993,-0.84795,11.248051,11.323591,6.621817,220.494919
Low Carburetor,2.0165703,-0.90405,-0.66795,9.396001,9.462996,6.821851,216.458542
Low Carburetor,2.0190756,-0.87795,-0.93405,11.16405,11.237405,6.550206,226.773331
Low Carburetor,2.0215807,-0.627,-0.71205,9.142051,9.19115,5.924932,228.634262
Low Carburetor,2.0240858,-0.23895,-0.37905,10.786051,10.795354,2.378828,237.77301
Low Carburetor,2.0265908,0.16695,-0.396,9.03495,9.045165,2.723258,292.859833
Low Carburetor,2.0290959,0.29595,-0.312,10.458,10.466838,2.35468,313.487732
Low Carburetor,2.031601,0.34605,-0.07005,9.195001,9.201777,2.198913,348.556396
Low Carburetor,2.0341058,-0.096,0.03195,10.281,10.281498,0.563712,161.591919
Low Carburetor,2.0366111,-0.70605,-0.333,8.842951,8.87734,5.044846,205.250351
Low Carburetor,2.0391159,-0.99495,-0.59205,10.441951,10.50594,6.326976,210.754974
Low Carburetor,2.0416212,-1.10805,-0.678,8.523001,8.621427,8.665965,211.461868
Low Carburetor,2.044126,-1.14795,-0.963,10.506001,10.612313,8.11687,219.992844
Low Carburetor,2.0466313,-0.77805,-0.57495,9.05595,9.107478,6.097701,216.463028
Low Carburetor,2.0491364,-0.744,-0.96,10.65495,10.723949,6.503035,232.224319
Low Carburetor,2.0516415,-0.37995,-0.759,9.123,9.1624,5.315407,243.407776
Low Carburetor,2.0541463,0.17595,-0.85005,10.731001,10.766054,4.624783,281.694397
Low Carburetor,2.0566514,0.48705,-0.59205,9.118051,9.150223,4.806075,309.442413
Low Carburetor,2.0591567,0.255,-0.795,10.128,10.162354,4.712433,287.783875
Low Carburetor,2.0616615,-0.01695,-0.39105,8.65695,8.665794,2.588836,267.518066
Low Carburetor,2.0641665,-0.70095,-0.88395,9.348001,9.415828,6.881309,231.586472
Low Carburetor,2.0666716,-1.017,-1.212,9.867001,9.993045,9.10977,229.99968
Low Carburetor,2.0691767,-0.56505,-0.64005,8.898001,8.938868,5.480834,228.561234
Low Carburetor,2.071682,-0.82305,-1.19205,10.033051,10.137085,8.215635,235.376892
Low Carburetor,2.0741868,-0.438,-0.867,9.39795,9.448015,5.900997,243.19754
Low Carburetor,2.0766919,-0.198,-1.14705,10.035001,10.102285,6.616484,260.206299
Low Carburetor,2.0791969,0.02295,-0.80205,9.063001,9.09845,5.059389,271.639038
Low Carburetor,2.081702,0.02505,-0.924,10.071,10.11333,5.244039,271.552917
Low Carburetor,2.0842073,0.21195,-0.57495,9.56805,9.587652,3.664419,290.235931
Low Carburetor,2.0867124,-0.53595,-0.465,9.835951,9.86151,4.126067,220.945511
Low Carburetor,2.0892172,-0.63195,-0.243,9.051001,9.076289,4.278053,201.032959
Low Carburetor,2.0917222,-0.59295,-0.09405,10.446,10.463239,3.289381,189.012817
Low Carburetor,2.0942273,-0.74205,-0.11595,9.415051,9.444959,4.560851,188.881012
Low Carburetor,2.0967321,-0.696,-0.384,11.623951,11.651099,3.912114,208.886581
Low Carburetor,2.0992374,-0.73695,-0.396,9.987,10.02198,4.788475,208.251358
Low Carburetor,2.1017425,-0.258,0.462,10.52295,10.536246,2.878752,119.180809
Low Carburetor,2.1042476,-0.402,-0.04905,11.52795,11.535062,2.011978,186.956558
Low Carburetor,2.1067526,-0.459,0.3,9.37005,9.386082,3.34919,146.831573
Low Carburetor,2.1092577,-1.03605,-0.74505,11.854051,11.922542,6.144365,215.720871
Low Carburetor,2.1117628,-1.15605,-0.80505,8.355,8.472933,9.570662,214.852585
Low Carburetor,2.1142681,-1.42095,-1.65705,10.887,11.103679,11.337601,229.386322
Low Carburetor,2.1167729,-1.04805,-1.36005,7.821001,8.007259,12.382251,232.382278
Low Carburetor,2.119278,-0.67695,-1.21605,9.160951,9.26607,8.63861,240.89621
Low Carburetor,2.121783,-0.20595,-1.27095,8.013,8.115781,9.128237,260.795563
Low Carburetor,2.1242881,0.46095,-1.791,9.030001,9.217433,11.574267,284.432983
Low Carburetor,2.1267931,1.92105,-1.40505,9.31005,9.609455,14.340086,323.81839
Low Carburetor,2.1292982,1.73895,-1.28805,9.00405,9.26045,13.514127,323.472443
Low Carburetor,2.1318033,1.04205,-1.08495,9.34305,9.46338,9.146667,313.844543
Low Carburetor,2.1343083,-0.54105,-1.06995,8.71395,8.796048,7.834261,243.175293
Low Carburetor,2.1368132,-0.99495,-0.42195,8.322001,8.391881,7.399239,202.9814
Low Carburetor,2.1393182,-1.404,-0.85305,9.351001,9.494216,9.964368,211.282257
Low Carburetor,2.1418235,-1.11705,-0.06495,10.17405,10.235395,6.276136,183.327667
Low Carburetor,2.1443286,-0.98805,0.38295,10.924951,10.976222,5.540118,158.81459
Low Carburetor,2.1468337,-0.89205,0.42195,11.418,11.460564,4.939552,154.685303
Low Carburetor,2.1493387,-0.93105,0.13695,10.53705,10.57899,5.103537,171.632248
Low Carburetor,2.1518438,-0.663,0.30705,10.585051,10.610238,3.948684,155.150101
Low Carburetor,2.1543491,-0.684,-0.03405,9.958051,9.981572,3.934177,182.849869
Low Carburetor,2.1568539,-0.792,-0.50295,9.240001,9.28751,5.797788,212.417099
Low Carburetor,2.1593592,-0.92805,-1.12995,10.67895,10.778592,7.796741,230.603073
Low Carburetor,2.1618638,-0.52605,-0.324,9.52995,9.549955,3.709243,211.629379
Low Carburetor,2.1643691,-0.87795,-1.233,10.023001,10.136647,8.587667,234.54747
Low Carburetor,2.1668739,-0.699,-1.09905,9.634951,9.722591,7.698858,237.543488
Low Carburetor,2.169379,-0.33495,-0.52695,9.154051,9.175321,3.90204,237.558365
Low Carburetor,2.1718843,-0.32805,-0.78795,9.678,9.715564,5.03995,247.396393
Low Carburetor,2.1743891,-0.072,-0.783,8.733001,8.768328,5.144909,264.746185
Low Carburetor,2.1768944,0.6,-0.534,10.597051,10.627447,4.334495,318.330902
Low Carburetor,2.1793993,0.234,-0.783,10.156951,10.189775,4.600066,286.638794
Low Carburetor,2.1819043,0.243,-0.81705,9.96105,9.997457,4.891206,286.56308
Low Carburetor,2.1844096,-0.33495,-0.91695,10.078051,10.12522,5.532685,249.933411
Low Carburetor,2.1869144,-0.61995,-0.678,8.58195,8.630984,6.110291,227.560806
Low Carburetor,2.1894197,-0.804,-0.57,10.320001,10.366954,5.455173,215.33493
Low Carburetor,2.1919246,-0.86595,-0.63495,9.255,9.317084,6.618054,216.250397
Low Carburetor,2.1944296,-0.57705,-0.01005,10.54695,10.562729,3.132129,180.997772
Low Carburetor,2.1969349,-0.687,-0.19695,9.054001,9.082163,4.513232,195.996597
Low Carburetor,2.1994398,-0.78705,-0.61605,9.561001,9.6131,5.967852,218.051453
Low Carburetor,2.2019451,-0.51405,-0.357,9.477,9.497643,3.778283,214.779404
Low Carburetor,2.2044499,-0.38505,-0.08895,9.561001,9.569164,2.366867,193.00766
Low Carburetor,2.2069552,-0.603,-0.69,9.55395,9.597795,5.478724,228.849365
Low Carburetor,2.20946,-0.321,-0.099,9.681001,9.686827,1.987216,197.14035
Low Carburetor,2.2119651,-0.91605,-1.21605,11.54205,11.64203,7.514314,233.009293
Low Carburetor,2.2144701,-0.92805,-1.374,8.901,9.054112,10.55197,235.96347
Low Carburetor,2.2169752,-0.87795,-1.48905,10.71195,10.850528,9.166883,239.476227
Low Carburetor,2.2194803,-0.519,-1.29795,8.085,8.204953,9.809248,248.205444
Low Carburetor,2.2219851,0.46305,-1.05105,9.74295,9.810413,6.723187,293.776337
Low Carburetor,2.2244904,0.801,-1.16595,7.656,7.785588,10.468338,304.4888
Low Carburetor,2.2269955,0.67605,-1.28595,9.252001,9.365374,8.924184,297.731812
Low Carburetor,2.2295005,0.79395,-0.88905,9.80805,9.880214,6.929115,311.765869
Low Carburetor,2.2320056,0.468,-0.31905,9.71205,9.728553,3.337712,325.716553
Low Carburetor,2.2345109,-0.79005,-0.573,9.51105,9.560993,5.85886,215.952271
Low Carburetor,2.2370157,-1.19595,-0.63495,8.84805,8.951058,8.700687,207.964584
Low Carburetor,2.239521,-1.34205,-0.54195,11.32695,11.419045,7.281709,201.98996
Low Carburetor,2.2420259,-1.29705,-0.321,10.521001,10.60551,7.237875,193.900528
Low Carburetor,2.2445309,-1.383,-0.372,12.253051,12.336463,6.666563,195.055115
Low Carburetor,2.247036,-1.32105,-0.546,9.781051,9.884951,8.314558,202.455673
Low Carburetor,2.249541,-0.91605,-0.16095,11.38395,11.421882,4.670764,189.965164
Low Carburetor,2.2520461,-0.723,-0.10605,8.56305,8.594172,4.877569,188.344666
Low Carburetor,2.2545512,-0.37995,0.00495,9.88395,9.891252,2.201582,179.253586
Low Carburetor,2.2570562,-0.18705,-0.06495,9.255,9.257118,1.225731,199.148712
Low Carburetor,2.2595611,0.01095,0.16305,9.738001,9.739371,0.961238,86.157936
Low Carburetor,2.2620661,0.04905,-0.68805,10.77,10.792068,3.664739,274.077637
Low Carburetor,2.2645714,-0.06195,-0.987,9.247951,9.300677,6.103806,266.408478
Low Carburetor,2.2670763,-0.06705,-1.092,10.81995,10.875122,5.773837,266.486389
Low Carburetor,2.2695816,-0.43305,-1.06305,7.506001,7.593264,8.694726,247.835709
Low Carburetor,2.2720864,-0.79905,-1.34595,9.324,9.454473,9.529679,239.303665
Low Carburetor,2.2745917,-0.77505,-1.50795,7.29495,7.489387,13.084218,242.797928
Low Carburetor,2.2770967,0.033,-1.21605,10.189951,10.262308,6.807864,271.554443
Low Carburetor,2.2796018,0.435,-0.948,9.279,9.33744,6.41362,294.648529
Low Carburetor,2.2821069,0.51795,-0.96495,10.31505,10.373026,6.060519,298.225281
Low Carburetor,2.2846117,0.34395,-0.726,9.121051,9.156361,5.033415,295.349731
Low Carburetor,2.2871168,0.07995,-0.369,9.85305,9.860282,2.194548,282.225128
Low Carburetor,2.2896221,-0.90705,-1.06605,9.23805,9.343489,8.615707,229.607162
Low Carburetor,2.2921269,-0.77805,-0.489,9.613951,9.65777,5.460056,212.149124
Low Carburetor,2.2946322,-0.97095,-0.774,10.18305,10.258476,6.952232,218.560364
Low Carburetor,2.297137,-0.99495,-0.819,10.155001,10.236442,7.232234,219.459747
Low Carburetor,2.2996421,-1.038,-1.04895,10.200001,10.3062,8.232324,225.300613
Low Carburetor,2.3021469,-0.70095,-0.70695,9.955951,10.005602,5.710314,225.244171
Low Carburetor,2.3046522,-0.56205,-0.82905,9.834001,9.884877,5.815644,235.864899
Low Carburetor,2.3071573,0.207,-0.50595,9.870001,9.885128,3.17015,292.251007
Low Carburetor,2.3096623,-0.22995,-0.59205,9.958051,9.978285,3.649427,248.774017
Low Carburetor,2.3121674,-0.18405,-0.01005,9.307051,9.308876,1.134704,183.125519
Low Carburetor,2.3146725,-0.57705,-0.44595,10.00905,10.035584,4.167391,217.697205
Low Carburetor,2.3171775,-0.663,-0.65895,9.68595,9.730951,5.512387,224.824463
Low Carburetor,2.3196828,-0.44505,-0.16395,10.297951,10.308867,2.637004,200.223068
Low Carburetor,2.3221877,-0.41895,-0.393,10.144951,10.161201,3.240753,223.169449
Low Carburetor,2.3246927,-0.18705,-0.07005,10.66695,10.66882,1.072832,200.530869
Low Carburetor,2.3271978,0.05895,0.16095,9.634951,9.636476,1.019332,69.884094
Low Carburetor,2.3297029,-0.58095,-0.654,10.719001,10.754636,4.665518,228.385223
Low Carburetor,2.3322079,-0.58095,-0.357,9.259951,9.285023,4.211521,211.571167
Low Carburetor,2.3347127,-0.83295,-0.82395,10.578,10.642687,6.320341,224.688782
Low Carburetor,2.337218,-0.94695,-1.09005,8.71605,8.834843,9.406339,229.018448
Low Carburetor,2.3397229,-0.77295,-0.84795,9.958051,10.023933,6.572681,227.649216
Low Carburetor,2.3422282,-0.85905,-1.08195,8.932051,9.038259,8.792251,231.551025
Low Carburetor,2.344733,-0.60495,-1.212,8.85795,8.960926,8.694522,243.47467
Low Carburetor,2.3472381,0.06405,-1.20195,8.958,9.038504,7.652784,273.050323
Low Carburetor,2.3497434,0.729,-0.85305,9.61905,9.684278,6.653754,310.516571
Low Carburetor,2.3522482,0.48,-1.137,9.160951,9.243711,7.67271,292.887695
Low Carburetor,2.3547535,0.32205,-1.02,9.34305,9.404078,6.531018,287.522736
Low Carburetor,2.3572583,-0.543,-1.17105,9.24495,9.33463,7.948483,245.123489
Low Carburetor,2.3597636,-0.76605,-1.035,9.52305,9.609711,7.700515,233.493195
Low Carburetor,2.3622687,-1.002,-1.25895,9.40305,9.539723,9.710271,231.483673
Low Carburetor,2.3647735,-0.69405,-0.75495,9.72105,9.774992,6.022002,227.406662
Low Carburetor,2.3672788,-0.75405,-0.85995,10.20495,10.268842,6.39476,228.753983
Low Carburetor,2.3697836,-0.519,-0.65595,9.87495,9.910312,4.841569,231.648285
Low Carburetor,2.3722887,-0.31305,-0.40005,9.85095,9.864038,2.951876,231.955856
Low Carburetor,2.3747938,0.15705,-0.16395,9.77595,9.778586,1.330457,313.768585
Low Carburetor,2.3772988,0.384,0.04605,10.114051,10.121443,2.189905,6.838361
Low Carburetor,2.3798039,-0.222,-0.06495,10.26195,10.264557,1.291195,196.30777
Low Carburetor,2.382309,-0.40905,0.47895,9.793051,9.813285,3.679988,130.499176
Low Carburetor,2.384814,-0.957,0.04605,10.212001,10.256847,5.359865,177.245102
Low Carburetor,2.3873193,-1.23705,-0.12795,10.935,11.005494,6.488424,185.905197
Low Carburetor,2.3898242,-1.29705,-0.13995,10.597051,10.677051,7.018252,186.15831
Low Carburetor,2.3923292,-1.51005,-0.58005,10.81305,10.933378,8.508308,201.013092
Low Carburetor,2.3948343,-1.26105,-0.47205,10.30095,10.388583,7.44732,200.52243
Low Carburetor,2.3973393,-1.29,-0.95805,9.83895,9.969298,9.27538,216.600327
Low Carburetor,2.3998446,-0.816,-0.63705,8.88195,8.942077,6.648063,217.979111
Low Carburetor,2.4023495,-0.72,-1.13505,9.327001,9.423358,8.200637,237.611679
Low Carburetor,2.4048545,-0.22995,-0.81195,8.697001,8.737846,5.54217,254.1875
Low Carburetor,2.4073598,0.31695,-1.035,9.901051,9.960044,6.239102,287.026245
Low Carburetor,2.4098649,1.20495,-0.95595,9.207001,9.334592,9.484108,321.573181
Low Carburetor,2.4123695,1.15995,-1.26705,10.068001,10.213498,9.682655,312.473267
Low Carburetor,2.4148748,0.61395,-0.85695,9.051001,9.112185,6.643371,305.619171
Low Carburetor,2.4173799,-0.23895,-0.996,8.608951,8.669668,6.784951,256.509155
Low Carburetor,2.4198849,-1.005,-0.90105,8.941051,9.042361,8.584808,221.878357
Low Carburetor,2.42239,-1.16505,-0.95805,7.84995,7.993555,10.876884,219.43132
Low Carburetor,2.4248948,-1.11495,-1.092,10.200001,10.318701,8.698972,224.404205
Low Carburetor,2.4273999,-0.768,-0.56595,9.196951,9.246299,5.922185,216.387024
Low Carburetor,2.4299052,-0.58905,-0.75,10.72395,10.766271,5.081839,231.853912
Low Carburetor,2.43241,-0.35895,-0.78795,10.18605,10.222785,4.858695,245.508408
Low Carburetor,2.4349153,-0.234,-0.31695,10.518001,10.525376,2.145118,233.562042
Low Carburetor,2.4374201,-0.27495,-0.16395,9.955951,9.961096,1.841644,210.807205
Low Carburetor,2.4399254,-0.25095,-0.099,10.200001,10.203568,1.515041,201.529282
Low Carburetor,2.4424305,-0.555,-0.22305,9.834001,9.852175,3.48071,201.894791
Low Carburetor,2.4449356,-0.60495,-0.171,10.07295,10.092548,3.571167,195.783905
Low Carburetor,2.4474406,-0.708,-0.40005,10.82205,10.85256,4.297284,209.468292
Low Carburetor,2.4499457,-0.77295,-0.606,10.06095,10.108779,5.575767,218.096771
Low Carburetor,2.4524508,-0.438,-0.15195,9.70695,9.718016,2.734448,199.132568
Low Carburetor,2.4549558,-0.39705,-0.07005,10.72605,10.733625,2.152678,190.005508
Low Carburetor,2.4574609,-0.52605,-0.13695,9.23805,9.254029,3.367495,194.59227
Low Carburetor,2.4599659,-0.70605,-0.26895,10.284,10.311717,4.201837,200.852936
Low Carburetor,2.4624708,-0.86805,-0.70905,9.123,9.191594,7.004151,219.243011
Low Carburetor,2.4649761,-1.10295,-1.374,10.38195,10.530397,9.631904,231.244965
Low Carburetor,2.4674811,-1.002,-1.64505,8.949,9.153951,12.147068,238.654404
Low Carburetor,2.4699862,-0.708,-1.518,9.240001,9.390592,10.274773,244.995514
Low Carburetor,2.4724913,0.09,-1.53705,8.37195,8.512354,10.42079,273.351044
Low Carburetor,2.4749961,0.82905,-1.128,9.37905,9.482947,8.489175,306.314911
Low Carburetor,2.4775012,0.94695,-1.69995,8.307,8.531869,13.183742,299.119812
Low Carburetor,2.4800062,1.674,-0.85995,9.843,10.0213,10.824238,332.809998
Low Carburetor,2.4825113,0.79605,-1.03695,8.986951,9.081533,8.276402,307.512878
Low Carburetor,2.4850166,-0.19095,-0.702,9.066,9.095142,4.587871,254.783218
Low Carburetor,2.4875214,-1.09305,-0.723,9.09195,9.185915,8.202193,213.482727
Low Carburetor,2.4900267,-1.22505,-0.48405,8.491051,8.592612,8.817974,201.560303
Low Carburetor,2.4925315,-1.326,-0.597,10.615951,10.715087,7.799938,204.238525
Low Carburetor,2.4950366,-1.18695,-0.35505,10.30305,10.377271,6.856752,196.653397
Low Carburetor,2.4975419,-0.912,0.05595,11.418,11.454501,4.575259,176.48938
Low Carburetor,2.500047,-0.74595,0.07995,10.683001,10.709311,4.017028,173.882462
Low Carburetor,2.502552,-0.639,-0.207,10.40295,10.424613,3.69438,197.949402
Low Carburetor,2.5050569,-0.25605,0.25695,9.901051,9.907693,2.098165,134.899475
High Carburetor,0,-1.404,-3.01095,11.368051,11.843547,16.290491,245.000458
High Carburetor,0.002505,-0.51195,-1.941,10.638,10.825739,10.685996,255.224411
High Carburetor,0.0050099,-0.10305,-1.82895,12.516001,12.649345,8.326712,266.775146
High Carburetor,0.0075149,0.57795,-0.333,9.039001,9.063578,4.220393,330.050568
High Carburetor,0.0100199,1.593,2.54205,10.35795,10.783636,16.152456,57.926292
High Carburetor,0.0125248,1.37295,3.34305,7.59405,8.410147,25.449703,67.672638
High Carburetor,0.0150297,0.624,2.77605,9.463051,9.881557,16.734797,77.331627
High Carburetor,0.0175346,-1.29195,-0.88605,7.74705,7.903861,11.432096,214.443253
High Carburetor,0.0200396,-3.108,-5.292,8.434051,10.430634,36.042126,239.574219
High Carburetor,0.0225446,-2.151,-4.26495,11.676001,12.615293,22.249567,243.236206
High Carburetor,0.0250496,-0.723,-1.57305,8.38605,8.562888,11.664474,245.315704
High Carburetor,0.0275546,-0.65595,-2.142,12.957001,13.149232,9.809108,252.973709
High Carburetor,0.0300595,-0.12705,-0.81405,9.666,9.701051,4.871983,261.129333
High Carburetor,0.0325645,2.067,3.042,11.233951,11.820656,18.127579,55.804394
High Carburetor,0.0350694,1.64295,4.37205,9.843,10.894897,25.3846,69.404541
High Carburetor,0.0375743,0.51105,3.15,7.54095,8.188382,22.937153,80.784737
High Carburetor,0.0400793,-2.067,-2.451,9.457951,9.986627,18.726551,229.858078
High Carburetor,0.0425843,-3.582,-6.57195,7.48905,10.588065,44.983486,241.407684
High Carburetor,0.0450893,-0.89205,-3.528,11.514001,12.075378,17.539278,255.810242
High Carburetor,0.0475943,0.70695,-1.13505,11.31,11.388776,6.742878,301.916138
High Carburetor,0.0500992,-0.52905,-2.19495,11.205001,11.430212,11.392555,256.448456
High Carburetor,0.0526042,0.327,0.618,9.54195,9.567532,4.190776,62.115509
High Carburetor,0.0551091,0.88005,2.34105,10.387051,10.683905,13.538015,69.397705
High Carburetor,0.057614,0.648,2.99595,8.55795,9.090332,19.706165,77.795387
High Carburetor,0.0601191,0.52995,3.432,9.61095,10.219092,19.866051,81.222038
High Carburetor,0.0626241,-1.89495,-1.81695,7.824,8.252704,18.548809,223.796188
High Carburetor,0.065129,-3.23505,-5.53095,8.51505,10.656596,36.961445,239.676651
High Carburetor,0.067634,-1.08105,-3.09705,10.30095,10.810641,17.663902,250.758057
High Carburetor,0.070139,-0.033,-2.06595,12.36795,12.539356,9.484377,269.084869
High Carburetor,0.0726439,-0.624,-2.43705,11.643001,11.911677,12.192315,255.638123
High Carburetor,0.0751488,1.00905,0.675,7.884,7.976921,8.75385,33.780388
High Carburetor,0.0776539,2.55,3.10905,13.012051,13.619183,17.172371,50.641865
High Carburetor,0.0801589,1.32495,4.734,8.298,9.644847,30.643438,74.364151
High Carburetor,0.0826638,-0.58905,2.25195,6.964951,7.343623,18.479839,104.658623
High Carburetor,0.0851687,-3.00495,-3.20505,6.936,8.21037,32.351055,226.845566
High Carburetor,0.0876737,-3.74205,-6.411,9.316951,11.912575,38.545773,239.728226
High Carburetor,0.0901786,-1.49805,-3.078,10.68795,11.222768,17.759485,244.048004
High Carburetor,0.0926836,0.76995,-1.494,10.915051,11.043694,8.753828,297.264832
High Carburetor,0.0951885,-0.14595,-1.71405,13.207951,13.319506,7.420661,265.133057
High Carburetor,0.0976934,0.60195,0.57495,9.078,9.116084,5.239104,43.685772
High Carburetor,0.1001985,2.28,3.315,10.399051,11.150241,21.151413,55.480473
High Carburetor,0.1027034,0.56895,2.79795,9.492001,9.912129,16.74139,78.50589
High Carburetor,0.1052084,0.09195,2.96505,7.041,7.640397,22.846392,88.223755
High Carburetor,0.1077133,-2.67795,-3.02505,8.476951,9.390476,25.482346,228.48288
High Carburetor,0.1102183,-3.405,-5.71005,7.80705,10.254206,40.41655,239.19165
High Carburetor,0.1127233,-1.58205,-3.15195,11.590051,12.11474,16.924351,243.34668
High Carburetor,0.1152282,0.19305,-1.98195,9.949051,10.146379,11.318336,275.563293
High Carburetor,0.1177331,-0.435,-1.94895,11.571,11.742047,9.791573,257.417969
High Carburetor,0.1202382,0.79605,0.336,9.02505,9.066318,5.468771,22.883833
High Carburetor,0.1227432,3.258,4.023,10.167001,11.409075,26.984062,50.997948
High Carburetor,0.1252481,1.04205,4.00395,9.64995,10.499477,23.206797,75.412071
High Carburetor,0.1277531,-0.648,1.881,6.66105,6.951809,16.629559,109.008705
High Carburetor,0.130258,-3.56295,-4.464,8.37705,10.13888,34.286572,231.404816
High Carburetor,0.1327629,-3.56805,-5.83005,8.946,11.258391,37.381821,238.532944
High Carburetor,0.1352679,-1.29405,-2.52495,11.193001,11.547,14.22394,242.864624
High Carburetor,0.1377729,0.28905,-0.82605,10.791,10.82643,4.636585,289.285889
High Carburetor,0.140278,-0.20805,-1.84605,12.601951,12.738145,8.385929,263.569885
High Carburetor,0.1427829,0.79095,0.66795,9.384001,9.440934,6.295537,40.180782
High Carburetor,0.1452878,2.86305,3.81705,10.200001,11.260859,25.069788,53.127579
