,,,,,,,
Condition,Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
Healthy ,1.9388885,0.202194,-2.946163,9.089137,9.556839,17.999166,273.926025
Healthy ,1.9410357,-0.281157,-2.051247,9.017352,9.251989,12.931262,262.195313
Healthy ,1.9431828,-0.659223,-2.228316,8.931211,9.228569,14.584232,253.51973
Healthy ,1.94533,-0.482154,-2.017748,9.830912,10.047418,11.915948,256.560822
Healthy ,1.9474772,-0.525225,-1.864607,9.763913,9.954226,11.221808,254.268478
Healthy ,1.9496243,-0.812363,-1.271187,9.385847,9.506312,9.131079,237.419037
Healthy ,1.9517715,-0.893719,-1.357329,10.228121,10.356424,9.028197,236.637497
Healthy ,1.9539187,-0.941576,-1.141975,10.692328,10.794284,7.881124,230.493896
Healthy ,1.9560658,-0.649651,-0.979263,10.6684,10.732929,6.286,236.439362
Healthy ,1.958213,-0.711865,-0.701695,11.036895,11.082066,5.174907,224.587814
Healthy ,1.9603603,-0.697508,-0.14656,10.663614,10.687407,3.823823,191.866364
Healthy ,1.9625074,-0.649651,0.044865,10.496117,10.516298,3.550217,176.049377
Healthy ,1.9646546,-0.424726,-0.409771,10.630115,10.646485,3.177799,223.973297
Healthy ,1.9668016,-0.625723,-0.452842,10.582258,10.61041,4.174622,215.893616
Healthy ,1.9689488,-0.759721,-0.036491,10.582258,10.609557,4.111089,182.749893
Healthy ,1.9710959,-0.415155,-0.596411,10.26162,10.287317,4.050622,235.158676
Healthy ,1.9732431,-0.702293,-1.051047,9.538987,9.62238,7.548759,236.249771
Healthy ,1.9753903,-0.415155,-1.682752,9.347562,9.506888,10.504384,256.141205
Healthy ,1.9775375,-0.367298,-1.788037,9.582058,9.754375,10.785563,258.391785
Healthy ,1.9796846,-0.099302,-2.204388,9.280562,9.539289,13.374763,267.420715
Healthy ,1.9818318,-0.2668,-1.936392,9.036494,9.245486,12.2056,262.15506
Healthy ,1.983979,-0.238086,-2.079961,9.141779,9.378435,12.898793,263.469971
Healthy ,1.9861262,-0.697508,-2.094318,8.849854,9.120998,14.00549,251.579788
Healthy ,1.9882733,-0.534796,-2.012962,9.113065,9.348046,12.873833,255.121582
Healthy ,1.9904205,-0.386441,-1.859821,9.644272,9.82956,11.142422,258.261902
Healthy ,1.9925675,-0.702293,-1.66361,9.945767,10.108368,10.290633,247.112946
Healthy ,1.9947147,-0.82672,-1.802394,9.984053,10.179067,11.233437,245.360062
Healthy ,1.9968619,-1.166501,-1.625325,9.419347,9.629459,11.991005,234.33287
Healthy ,1.9990087,-0.735793,-1.821536,9.806984,10.001816,11.327538,248.004196
Healthy ,2.0011561,-0.252443,-2.300101,10.161121,10.421256,12.828753,263.736694
Healthy ,2.0033033,-0.53001,-1.845464,10.204192,10.383265,10.656414,253.976135
Healthy ,2.0054505,-0.635294,-1.840679,9.59163,9.787291,11.47583,250.958328
Healthy ,2.0075977,-0.34337,-2.060818,8.897711,9.139701,13.213969,260.540375
Healthy ,2.0097449,-0.104088,-2.127818,9.098708,9.344781,13.177781,267.199463
Healthy ,2.0118921,-0.67358,-1.816751,9.366704,9.565011,11.687373,249.657196
Healthy ,2.014039,-0.606581,-1.510469,9.476774,9.615545,9.745943,248.120392
Healthy ,2.0161862,-0.319442,-1.309472,9.610772,9.704828,7.983402,256.290619
Healthy ,2.0183334,-0.515653,-1.352543,9.629914,9.738096,8.548332,249.130783
Healthy ,2.0204806,-0.463011,-1.25683,9.495916,9.589912,8.028617,249.776398
Healthy ,2.0226278,-0.199801,-1.079761,9.759128,9.820711,6.419854,259.516479
Healthy ,2.024775,-0.553938,-1.371686,10.323833,10.429281,8.154468,248.009277
Healthy ,2.0269222,-0.654437,-1.438685,10.414761,10.534009,8.629352,245.539886
Healthy ,2.0290692,-0.463011,-0.510269,10.6684,10.690627,3.695333,227.779846
Healthy ,2.0312164,-0.754936,-0.280558,10.955539,10.985103,4.204493,200.386688
Healthy ,2.0333636,-1.099502,-0.969691,9.845269,9.95382,8.469441,221.410263
Healthy ,2.0355108,-0.434297,-0.735195,10.299905,10.335238,4.739087,239.428619
Healthy ,2.037658,-1.027717,-1.161117,9.974482,10.094289,8.836334,228.48761
Healthy ,2.0398052,-0.601795,-1.950749,9.773484,9.984417,11.798206,252.855301
Healthy ,2.0419524,-0.611366,-1.778465,11.008181,11.167665,9.694709,251.029053
Healthy ,2.0440996,-0.821935,-1.591825,10.04148,10.200039,10.115713,242.690552
Healthy ,2.0462465,-0.56351,-1.66361,9.553345,9.713472,10.417938,251.287369
Healthy ,2.0483937,-0.084945,-2.252244,9.352347,9.620094,13.549478,267.840057
Healthy ,2.0505409,-0.041874,-2.137389,8.605786,8.867341,13.95069,268.877655
Healthy ,2.0526881,-0.104088,-2.223531,9.48156,9.739348,13.211952,267.319824
Healthy ,2.0548353,-0.520439,-2.596811,9.07478,9.453354,16.269732,258.667236
Healthy ,2.0569825,-0.841077,-2.132603,8.859426,9.15122,14.507665,248.476227
Healthy ,2.0591295,-0.463011,-2.089532,9.491131,9.729445,12.707451,257.50592
Healthy ,2.0612767,-0.405583,-2.347957,8.907282,9.22047,14.976181,260.199493
Healthy ,2.0634239,-0.204586,-2.515455,9.031709,9.377693,15.612128,265.350281
Healthy ,2.0655711,-0.520439,-1.936392,9.108279,9.326372,12.415144,254.956268
Healthy ,2.0677183,-0.37687,-1.984248,9.567701,9.778557,11.92,259.24588
Healthy ,2.0698655,-0.348156,-1.74018,10.156336,10.310218,9.911493,258.686279
Healthy ,2.0720124,-0.630509,-1.386042,9.883554,10.000164,8.758427,245.539276
Healthy ,2.0741596,-0.845863,-0.96012,10.290334,10.369584,7.088172,228.620056
Healthy ,2.0763068,-0.568295,-0.821336,10.386046,10.433959,5.492941,235.320038
Healthy ,2.078454,-0.67358,-0.73998,10.065409,10.115026,5.677372,227.689453
Healthy ,2.0806012,-1.01336,-0.596411,10.333405,10.400089,6.491778,210.478851
Healthy ,2.0827484,-0.582652,-0.806979,10.706685,10.752851,5.311166,234.170105
Healthy ,2.0848956,-0.573081,-0.998405,10.577473,10.639933,6.211293,240.144333
Healthy ,2.0870428,-0.951147,-0.763909,10.070194,10.143818,6.907312,218.769501
Healthy ,2.0891898,-0.367298,-1.625325,9.759128,9.900361,9.689434,257.26593
Healthy ,2.091337,-0.228515,-1.878964,9.582058,9.767219,11.174169,263.065887
Healthy ,2.0934842,-0.300299,-1.764109,9.323633,9.493808,10.864643,260.339294
Healthy ,2.0956314,-0.396012,-2.041676,9.457631,9.683597,12.401905,259.02298
Healthy ,2.0977786,-0.022732,-2.123032,9.337991,9.576318,12.809436,269.386536
Healthy ,2.0999258,-0.668794,-1.845464,9.299706,9.504606,11.918611,250.079544
Healthy ,2.102073,-0.482154,-1.941177,8.99821,9.217832,12.532194,256.051025
Healthy ,2.1042199,-0.34337,-1.88375,9.323633,9.518222,11.605426,259.669525
Healthy ,2.1063671,-0.128016,-2.204388,9.811769,10.057163,12.682898,266.676392
Healthy ,2.1085143,-0.443869,-1.654039,9.869197,10.016682,9.844266,254.978333
Healthy ,2.1106615,-0.93679,-1.520041,9.735199,9.897586,10.393074,238.354767
Healthy ,2.1128087,-0.975075,-1.658824,9.59163,9.782731,11.34354,239.552521
Healthy ,2.1149559,-0.71665,-1.63011,10.036695,10.193434,10.060616,246.268127
Healthy ,2.1171029,-0.295514,-1.826322,10.357333,10.521271,10.127645,260.808746
Healthy ,2.1192501,-0.558724,-1.658824,10.161121,10.310783,9.774047,251.385483
Healthy ,2.1213973,-0.869791,-1.534397,10.00798,10.162213,9.995011,240.452759
Healthy ,2.1235445,-0.2333,-1.529612,9.553345,9.677837,9.199986,261.327942
Healthy ,2.1256917,-0.597009,-1.500898,9.376275,9.514392,9.77457,248.308914
Healthy ,2.1278389,-0.53001,-1.77368,9.572487,9.749839,10.945048,253.362823
Healthy ,2.129986,-0.367298,-1.673181,9.644272,9.795224,10.071851,257.618774
Healthy ,2.132133,-0.53001,-1.271187,9.897911,9.993271,7.921593,247.36673
Healthy ,2.1342802,-0.45344,-1.252044,9.826126,9.915946,7.717649,250.09166
Healthy ,2.1364274,-0.56351,-1.386042,9.77827,9.892078,8.699581,247.87529
Healthy ,2.1385746,-0.587438,-1.065404,9.462418,9.54031,7.326541,241.128723
Healthy ,2.1407218,-0.223729,-1.141975,9.491131,9.562203,6.990022,258.915344
Healthy ,2.142869,-0.45344,-1.25683,9.979267,10.068316,7.625964,250.161545
Healthy ,2.1450162,-0.740579,-1.400399,10.204192,10.326427,8.824499,242.128601
Low Carburetor,0,-0.802792,-0.562912,10.280763,10.327412,5.447875,215.037842
Low Carburetor,0.0021472,-0.654437,-0.333201,10.438689,10.464489,4.024188,206.982498
Low Carburetor,0.0042943,-0.520439,-0.649053,10.783256,10.815301,4.411709,231.275848
Low Carburetor,0.0064415,-0.429512,-0.735195,11.103893,11.136492,4.38499,239.705887
Low Carburetor,0.0085886,-1.219143,-0.29013,11.26182,11.331331,6.34962,193.386169
Low Carburetor,0.0107358,-0.71665,-0.629911,11.381461,11.421385,4.792033,221.314346
Low Carburetor,0.012883,-0.544367,-0.361914,11.089537,11.108787,3.373478,213.617355
Low Carburetor,0.0150302,-0.630509,-0.151346,10.563115,10.582998,3.512738,193.497787
Low Carburetor,0.0171772,-0.692722,-0.873978,9.395418,9.461373,6.769207,231.59938
Low Carburetor,0.0193244,-0.056231,-0.897907,10.309476,10.348657,4.987352,266.416534
Low Carburetor,0.0214716,-0.75015,-2.012962,9.634701,9.871282,12.569315,249.5616
Low Carburetor,0.0236187,-0.515653,-2.247459,9.462418,9.739318,13.695232,257.077789
Low Carburetor,0.0257659,-0.649651,-1.697109,10.103694,10.26581,10.195936,249.053223
Low Carburetor,0.027913,-0.764507,-2.3671,8.845069,9.188192,15.707562,252.100998
Low Carburetor,0.0300602,0.068195,-2.912663,8.763713,9.235309,18.389187,271.341248
Low Carburetor,0.0322073,-0.367298,-2.534597,8.050652,8.448199,17.646887,261.754456
Low Carburetor,0.0343545,-0.314656,-2.386242,8.012366,8.366073,16.720154,262.488159
Low Carburetor,0.0365016,-0.415155,-3.017948,8.562716,9.08848,19.584106,262.16745
Low Carburetor,0.0386488,-0.443869,-2.917449,8.658429,9.14751,18.820475,261.349213
Low Carburetor,0.0407959,-0.553938,-2.271387,9.467203,9.751615,13.87184,256.294434
Low Carburetor,0.0429431,-0.836291,-2.481955,9.615558,9.965863,15.236457,251.37883
Low Carburetor,0.0450903,-0.587438,-2.338386,9.026923,9.343366,14.95432,255.898254
Low Carburetor,0.0472374,-0.71665,-1.759323,9.275777,9.468307,11.574183,247.836746
Low Carburetor,0.0493846,-0.53001,-1.907678,9.180064,9.391151,12.171,254.473114
Low Carburetor,0.0515317,-0.577867,-2.280958,9.515059,9.801686,13.890231,255.783585
Low Carburetor,0.0536789,-0.587438,-1.25683,10.252048,10.345492,7.706629,244.948776
Low Carburetor,0.055826,-0.410369,-1.433899,9.835697,9.948136,8.622543,254.029343
Low Carburetor,0.0579732,-0.740579,-1.252044,10.366904,10.468466,7.987532,239.395874
Low Carburetor,0.0601203,-0.415155,-1.390828,10.596615,10.69556,7.79956,253.379913
Low Carburetor,0.0622675,-0.659223,-0.649053,10.208978,10.250809,5.177935,224.554642
Low Carburetor,0.0644146,-0.908076,-0.452842,10.213763,10.264046,5.673677,206.504623
Low Carburetor,0.0665618,-0.271585,-0.897907,10.26162,10.304408,5.223222,253.171265
Low Carburetor,0.068709,-0.520439,-0.280558,10.567902,10.584428,3.202163,208.328247
Low Carburetor,0.0708561,-0.67358,-0.395414,10.572687,10.601499,4.225078,210.414368
Low Carburetor,0.0730033,-0.204586,-0.931406,10.74497,10.787203,5.07165,257.611542
Low Carburetor,0.0751504,-0.67358,-0.481556,10.462617,10.495331,4.524978,215.561737
Low Carburetor,0.0772976,-0.630509,-0.299701,10.146765,10.170753,3.935869,205.423233
Low Carburetor,0.0794447,-0.553938,-1.14676,10.132407,10.21213,7.16396,244.2173
Low Carburetor,0.0815919,-0.764507,-1.309472,9.979267,10.093808,8.63977,239.722412
Low Carburetor,0.083739,-0.553938,-1.357329,10.247263,10.351599,8.141721,247.799179
Low Carburetor,0.0858862,-0.630509,-1.409971,9.902697,10.022423,8.865012,245.90683
Low Carburetor,0.0880333,-0.654437,-1.907678,9.180064,9.398994,12.390721,251.065247
Low Carburetor,0.0901805,-0.15673,-1.816751,9.610772,9.782233,10.743306,265.069336
Low Carburetor,0.0923277,-0.764507,-1.85025,9.175279,9.391147,12.308584,247.550018
Low Carburetor,0.0944748,-0.400798,-2.190031,9.290133,9.55319,13.476898,259.629059
Low Carburetor,0.096622,-0.396012,-2.175674,9.491131,9.745356,13.115845,259.684052
Low Carburetor,0.0987691,-0.606581,-1.74018,9.251849,9.433603,11.265245,250.782806
Low Carburetor,0.1009162,-0.34337,-2.233102,9.553345,9.816875,13.305865,261.258453
Low Carburetor,0.1030634,-0.415155,-2.175674,9.347562,9.606395,13.330519,259.196869
Low Carburetor,0.1052106,-0.807578,-1.864607,8.902496,9.131451,12.857422,246.582138
Low Carburetor,0.1073577,-0.486939,-1.969891,9.022138,9.247516,12.675553,256.115326
Low Carburetor,0.1095049,-0.472582,-2.14696,9.122637,9.383778,13.548734,257.586182
Low Carburetor,0.111652,-0.348156,-2.223531,9.15135,9.424039,13.816735,261.101013
Low Carburetor,0.1137992,-0.290728,-1.993819,9.352347,9.566935,12.158164,261.703918
Low Carburetor,0.1159463,-0.711865,-1.859821,9.347562,9.557333,12.026508,249.055161
Low Carburetor,0.1180935,-0.34337,-2.022533,9.304491,9.527964,12.433746,260.364624
Low Carburetor,0.1202406,-0.410369,-1.797608,9.266206,9.447876,11.254105,257.140533
Low Carburetor,0.1223878,-0.702293,-1.692324,9.357133,9.534837,11.079138,247.462158
Low Carburetor,0.1245349,-0.477368,-1.902892,9.878768,10.07169,11.232403,255.917145
Low Carburetor,0.1266821,-0.477368,-1.462613,10.122836,10.239088,8.642088,251.924332
Low Carburetor,0.1288293,-0.754936,-1.242473,10.204192,10.30724,8.108666,238.716827
Low Carburetor,0.1309764,-0.592224,-1.151546,10.40519,10.485455,7.093898,242.78389
Low Carburetor,0.1331236,-0.711865,-0.716052,10.55833,10.606499,5.462604,225.16803
Low Carburetor,0.1352707,-0.754936,-0.505484,10.347761,10.387569,5.017704,213.805161
Low Carburetor,0.1374179,-0.702293,-0.591625,10.400404,10.440864,5.045701,220.11142
Low Carburetor,0.1395651,-0.53001,-0.510269,10.510473,10.536191,4.004039,223.912857
Low Carburetor,0.1417122,-0.831506,-0.337986,10.969895,11.006555,4.677595,202.120499
Low Carburetor,0.1438593,-0.439083,-1.185045,10.888539,10.961634,6.620395,249.669327
Low Carburetor,0.1460065,-0.740579,-0.921835,10.467402,10.53398,6.445185,231.222504
Low Carburetor,0.1481536,-0.448654,-0.768694,10.606186,10.643466,4.796895,239.729706
Low Carburetor,0.1503008,-0.285942,-0.974477,10.295119,10.345088,5.633708,253.646652
Low Carburetor,0.152448,-0.597009,-1.113261,9.653843,9.736142,7.45501,241.796646
Low Carburetor,0.1545951,-0.496511,-1.55354,9.385847,9.526497,9.857719,252.276138
Low Carburetor,0.1567423,-0.319442,-1.486541,9.457631,9.579072,9.133101,257.872192
Low Carburetor,0.1588894,-0.520439,-1.725823,9.811769,9.975978,10.410098,253.218796
Low Carburetor,0.1610366,-1.01336,-1.974677,9.314062,9.574863,13.403463,242.834106
Low Carburetor,0.1631837,-0.415155,-2.63031,8.979067,9.365603,16.51848,261.030731
Low Carburetor,0.1653309,-0.443869,-2.405385,8.835498,9.16782,15.474079,259.544769
Low Carburetor,0.167478,-0.635294,-2.223531,9.280562,9.564336,13.991866,254.054611
Low Carburetor,0.1696252,-0.295514,-3.041876,8.553144,9.082765,19.662743,264.451202
Low Carburetor,0.1717723,-0.34337,-2.55374,8.112865,8.512231,17.620327,262.342072
Low Carburetor,0.1739195,-0.381655,-2.304886,9.093923,9.389227,14.407961,260.597961
Low Carburetor,0.1760667,-0.314656,-2.429313,9.079565,9.404205,15.098543,262.619873
Low Carburetor,0.1782138,-0.93679,-2.347957,8.696713,9.056672,16.207973,248.248947
Low Carburetor,0.1803609,-0.515653,-2.099104,10.156336,10.3838,12.014668,256.198364
Low Carburetor,0.1825081,-0.520439,-2.142174,9.864411,10.107738,12.597405,256.344604
Low Carburetor,0.1846553,-0.697508,-1.730609,9.242277,9.428743,11.413766,248.048508
Low Carburetor,0.1868024,-0.429512,-1.658824,9.754341,9.903704,9.963381,255.483475
Low Carburetor,0.1889496,-0.774078,-1.357329,9.357133,9.4867,9.480314,240.304092
Low Carburetor,0.1910967,-0.458226,-1.58704,9.850055,9.987604,9.519979,253.895004
Low Carburetor,0.1932438,-0.175872,-1.433899,10.271192,10.372289,8.00614,263.007416
Low Carburetor,0.195391,-0.534796,-1.204188,10.26162,10.345864,7.316787,246.05336
Low Carburetor,0.1975382,-0.558724,-0.759123,10.725827,10.767164,5.022232,233.646454
Low Carburetor,0.1996854,-0.630509,-0.988834,9.835697,9.905366,6.799475,237.477249
Low Carburetor,0.2018325,-0.362513,-1.074976,10.44826,10.509668,6.196788,251.364426
Low Carburetor,0.2039796,-0.898505,-0.644267,10.515259,10.573224,6.002275,215.642181
Low Carburetor,0.2061268,-0.539581,-0.577268,10.476974,10.506729,4.313115,226.932663
Low Carburetor,0.2082739,-0.620937,-0.486341,10.764112,10.792971,4.190823,218.069366
Low Carburetor,0.2104211,-0.644866,-0.840479,10.424332,10.478022,5.802688,232.502426
Low Carburetor,0.2125683,-0.491725,-0.931406,10.534402,10.586923,5.70949,242.168701
Low Carburetor,0.2147154,-0.678365,-0.572483,10.515259,10.552658,4.825235,220.16153
Low Carburetor,0.2168626,-0.496511,-0.940978,10.175478,10.230948,5.969068,242.181442
Low Carburetor,0.2190097,-0.620937,-1.228116,10.18505,10.2776,7.694982,243.178772
Low Carburetor,0.2211569,-0.697508,-1.419542,9.797412,9.924258,9.170462,243.832291
Low Carburetor,0.2233041,-0.553938,-1.673181,9.582058,9.742804,10.422319,251.6819
Low Carburetor,0.2254512,-0.553938,-1.625325,9.223135,9.381618,10.546373,251.180008
Low Carburetor,0.2275983,-0.338584,-2.118246,9.07478,9.324872,13.299706,260.918549
Low Carburetor,0.2297455,-0.309871,-2.07039,9.337991,9.569776,12.636008,261.487854
Low Carburetor,0.2318926,-0.506082,-2.228316,8.778069,9.070613,14.591121,257.204376
Low Carburetor,0.2340398,-0.34337,-2.290529,9.180064,9.467735,14.160172,261.474365
Low Carburetor,0.236187,-0.386441,-2.290529,9.031709,9.325644,14.423517,260.423676
Low Carburetor,0.2383341,-0.410369,-2.185245,9.11785,9.385036,13.704447,259.364258
Low Carburetor,0.2404812,-0.348156,-2.386242,9.404989,9.709232,14.381228,261.699036
Low Carburetor,0.2426284,-0.692722,-2.161317,9.132208,9.410014,13.956865,252.228867
Low Carburetor,0.2447756,-0.802792,-2.324029,9.041281,9.36965,15.21366,250.943497
Low Carburetor,0.2469227,-0.568295,-1.878964,9.280562,9.4859,11.943159,253.171982
Low Carburetor,0.2490699,-0.697508,-1.893321,9.194421,9.413212,12.377361,249.775986
Low Carburetor,0.251217,-0.276371,-2.371886,9.433703,9.731237,14.204789,263.353882
Low Carburetor,0.2533642,-0.372084,-1.88375,9.878768,10.063648,10.999486,258.826599
Low Carburetor,0.2555113,-0.664008,-1.610968,9.41456,9.574449,10.485654,247.599533
Low Carburetor,0.2576585,-0.290728,-1.682752,9.337991,9.492852,10.363424,260.197815
Low Carburetor,0.2598057,-0.582652,-1.558326,9.562916,9.706555,9.869143,249.49942
Low Carburetor,0.2619528,-0.577867,-1.63011,9.993624,10.142175,9.818405,250.48082
Low Carburetor,0.2641,-0.553938,-1.419542,10.390832,10.501968,8.34285,248.683105
Low Carburetor,0.2662471,-0.769292,-0.950549,10.266405,10.338976,6.792578,231.016266
Low Carburetor,0.2683943,-0.664008,-0.974477,10.309476,10.376696,6.525161,235.729492
Low Carburetor,0.2705414,-0.510868,-0.711267,10.40519,10.441976,4.810801,234.31218
Low Carburetor,0.2726886,-0.687936,-0.452842,10.309476,10.342321,4.567546,213.355347
Low Carburetor,0.2748357,-0.472582,-0.653839,10.539187,10.57002,4.377301,234.141296
Low Carburetor,0.2769828,-0.45344,-0.510269,10.74497,10.766632,3.635127,228.374802
Low Carburetor,0.27913,-0.793221,-0.328415,10.835897,10.869854,4.53004,202.490891
Low Carburetor,0.2812772,-0.381655,-0.917049,11.008181,11.052904,5.156017,247.404022
Low Carburetor,0.2834243,-0.903291,-1.041476,10.37169,10.462914,7.571497,229.064316
Low Carburetor,0.2855715,-0.721436,-1.074976,10.395618,10.475922,7.098819,236.133713
Low Carburetor,0.2877187,-0.242871,-1.084547,10.759327,10.816577,5.897575,257.377533
Low Carburetor,0.2898658,-0.912862,-0.902692,9.77827,9.862187,7.479737,224.679077
Low Carburetor,0.292013,-0.391227,-1.58704,8.988638,9.136047,10.306393,256.151917
Low Carburetor,0.2941601,-0.242871,-1.77368,9.055637,9.230899,11.182748,262.202942
Low Carburetor,0.2963073,-0.415155,-1.735395,9.739985,9.902083,10.381463,256.546112
Low Carburetor,0.2984544,-0.817149,-2.625525,9.299706,9.697713,16.471958,252.712158
Low Carburetor,0.3006016,-0.941576,-2.175674,8.825927,9.138769,15.034996,246.598282
Low Carburetor,0.3027487,-0.333799,-2.434099,8.663215,9.004863,15.833293,262.191467
Low Carburetor,0.3048959,-0.242871,-2.55374,9.084352,9.439598,15.768753,264.567261
Low Carburetor,0.307043,-0.424726,-2.697309,8.467003,8.896404,17.874113,261.051514
Low Carburetor,0.3091902,-0.506082,-2.304886,8.002795,8.343461,16.429243,257.616119
Low Carburetor,0.3113373,-0.53001,-2.252244,8.500503,8.809771,15.226551,256.757782
Low Carburetor,0.3134845,-0.300299,-2.424528,9.203992,9.522709,14.865472,262.939362
Low Carburetor,0.3156317,-0.305085,-2.280958,9.950553,10.213195,13.02189,262.381744
Low Carburetor,0.3177788,-0.659223,-1.888535,9.940982,10.140229,11.376898,250.75766
Low Carburetor,0.319926,-0.769292,-2.017748,9.505488,9.747688,12.799034,249.130005
Low Carburetor,0.3220731,-0.893719,-1.156332,9.653843,9.763837,8.608363,232.29985
Low Carburetor,0.3242202,-0.807578,-1.271187,9.601201,9.718598,8.914625,237.572449
Low Carburetor,0.3263674,-0.467797,-1.764109,9.467203,9.641517,10.91156,255.148422
Low Carburetor,0.3285146,-0.247657,-1.462613,10.500902,10.605165,8.04081,260.389526
Low Carburetor,0.3306617,-0.731007,-1.098904,10.55833,10.640502,7.125244,236.367554
Low Carburetor,0.3328089,-0.611366,-1.342972,10.443475,10.547203,8.042176,245.523361
