Keuwl Accelerometer Data File,,,,,,
2025-05-07 18:45:26,,,,,,
,,,,,,
Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
37.9326782,5.064634,1.937208,9.053374,10.553051,30.919329,20.931713
37.9353027,5.007174,2.128445,8.957906,10.480751,31.27331,23.029337
37.9379311,4.949713,2.319981,8.881291,10.428773,31.61232,25.11297
37.9405556,4.433164,3.008913,8.555679,10.094857,32.056133,34.165844
37.9431763,4.318242,3.008913,8.574833,10.061239,31.541214,34.868443
37.9458008,4.222474,3.028067,8.593987,10.042664,31.157551,35.645477
37.9484291,4.222474,2.913145,8.421904,9.861245,31.346098,34.602345
37.9510536,4.394856,2.702754,8.19206,9.681399,32.203033,31.590738
37.9536743,4.471471,2.606986,8.077438,9.593511,32.651375,30.243322
37.9562988,4.720169,2.281674,8.326136,9.839236,32.197361,25.798578
37.9589272,4.83509,2.166753,8.555679,10.063427,31.769238,24.138618
37.9615517,5.064634,1.956362,9.034221,10.540162,31.004873,21.120501
37.9641724,5.045481,2.185906,9.110835,10.641541,31.112148,23.42421
37.9667969,4.873397,2.434903,8.938752,10.468049,31.360683,26.548161
37.9694252,4.701015,2.702754,8.76637,10.307942,31.739563,29.895887
37.9720497,4.184167,3.200449,8.326136,9.852648,32.321018,37.412201
37.9746704,4.14586,3.200449,8.230368,9.75551,32.470982,37.666805
37.9772949,4.107553,3.181295,8.153753,9.668316,32.50465,37.757748
37.9799232,4.203321,2.951452,8.058285,9.555884,32.511898,35.075439
37.9825478,4.433164,2.511218,8.287828,9.728683,31.581478,29.529902
37.9851723,4.56694,2.281674,8.40275,9.832049,31.281277,26.547026
37.987793,4.83509,2.032677,8.76637,10.215631,30.892401,22.801939
37.9904213,4.854244,2.090138,8.785523,10.252696,31.029852,23.295725
37.9930458,4.892551,2.20506,8.842984,10.343969,31.252113,24.260963
37.9956703,4.681861,2.530372,8.728063,10.222607,31.372572,28.389572
37.998291,4.56694,2.645294,8.747216,10.216082,31.105188,30.08057
38.0009193,4.433164,2.779369,8.747216,10.192724,30.886892,32.085629
38.0035439,4.14586,3.028067,8.326136,9.781711,31.658203,36.143768
38.0061684,4.126706,2.970606,8.1346,9.593014,32.008312,35.748192
38.0087891,4.107553,2.913145,7.943363,9.405074,32.372749,35.344902
38.0114174,4.356549,2.549525,8.077438,9.524946,32.00198,30.336884
38.0140419,4.758476,2.185906,8.632295,10.096425,31.241896,24.672682
38.0166664,4.949713,2.013524,8.919599,10.397749,30.92515,22.136297
38.0192871,5.083788,2.013524,9.091681,10.609328,31.023981,21.606913
38.0219154,4.949713,2.20506,8.977059,10.485682,31.115711,24.012613
38.0245399,4.720169,2.587833,8.728063,10.254558,31.664137,28.733759
38.0271645,4.433164,2.932298,8.593987,10.104847,31.735901,33.482487
38.0297852,4.337396,3.04722,8.536825,10.048678,31.837557,35.089809
38.0324135,4.241628,3.162142,8.498518,10.010762,31.903635,36.704601
38.035038,4.107553,3.028067,8.096292,9.570325,32.223034,36.397449
38.0376625,4.184167,2.875137,8.039131,9.507959,32.272747,34.494778
38.0402832,4.260781,2.702754,7.98167,9.442785,32.299503,32.388306
38.0429115,4.586093,2.358289,8.211214,9.696279,32.130188,27.213409
38.045536,5.026327,1.918055,8.632295,10.1715,31.932192,20.886938
38.0481606,5.122095,1.84144,8.804677,10.351285,31.724337,19.773979
38.0507813,5.045481,1.994669,8.881291,10.407349,31.42017,21.570761
38.0534096,4.930859,2.185906,8.823831,10.341738,31.435797,23.90826
38.0560341,4.681861,2.587833,8.670602,10.188034,31.673134,28.931004
38.0586586,4.41401,2.875137,8.479364,9.982461,31.850677,33.078861
38.0612793,4.318242,2.855983,8.383596,9.853352,31.69717,33.47971
38.0639076,4.241628,2.817676,8.306982,9.743545,31.508503,33.595737
38.0665321,4.318242,2.511218,8.19206,9.594961,31.37393,30.179594
38.0691566,4.490325,2.358289,8.249521,9.683964,31.583864,27.708153
38.0717773,4.681861,2.185906,8.326136,9.799109,31.822807,25.027319
38.0744057,4.911705,1.994669,8.555679,10.064949,31.783226,22.102331
38.0770302,4.911705,2.051831,8.708909,10.206858,31.434055,22.672396
38.0796547,4.911705,2.090138,8.785523,10.280026,31.282145,23.051804
38.0822754,4.720169,2.454057,8.747216,10.237977,31.307686,27.470314
38.0849037,4.56694,2.683601,8.651448,10.14427,31.477982,30.439119
38.0875282,4.260781,3.123835,8.479364,9.990606,31.925793,36.247379
38.0901527,4.069245,3.219603,8.287828,9.778174,32.050098,38.351185
38.0927734,4.088398,3.123835,8.153753,9.641423,32.252972,37.382465
38.0954018,4.088398,3.028067,8.039131,9.51377,32.328117,36.525448
38.0980263,4.56694,2.377442,8.058285,9.562695,32.575859,27.500433
38.1006508,4.701015,2.166753,8.287828,9.771513,31.987658,24.745527
38.1032715,4.854244,1.956362,8.517672,9.997087,31.568453,21.950468
38.1058998,4.968866,1.898901,8.785523,10.270389,31.193539,20.91485
38.1085243,5.026327,2.013524,8.977059,10.483599,31.096838,21.830812
38.111145,4.949713,2.20506,8.881291,10.403811,31.38826,24.012613
38.1137695,4.681861,2.568679,8.747216,10.248499,31.404274,28.751148
38.1163979,4.586093,2.62614,8.76637,10.236117,31.083532,29.796795
38.1190224,4.375703,2.702754,8.823831,10.213307,30.236486,31.702515
38.1216431,4.337396,2.62614,8.632295,10.0113,30.429264,31.193424
38.1242676,4.41401,2.530372,8.479364,9.888675,30.964931,29.823889
38.1268959,4.490325,2.41575,8.326136,9.763371,31.483219,28.2798
38.1295204,4.83509,1.975516,8.364443,9.861271,31.982332,22.223888
38.1321411,4.968866,1.860594,8.613141,10.116207,31.633547,20.528433
38.1347656,5.122095,1.726519,8.881291,10.39683,31.325144,18.62756
38.137394,5.102942,1.937208,8.957906,10.489846,31.355005,20.788055
38.1400185,4.739322,2.454057,8.651448,10.165192,31.670057,27.375462
38.1426392,4.56694,2.702754,8.498518,10.019313,31.982094,30.617414
38.1452637,4.299088,2.989759,8.326136,9.835921,32.166683,34.816307
38.147892,4.260781,3.008913,8.249521,9.760247,32.304867,35.229282
38.1505165,4.203321,3.028067,8.077438,9.595942,32.674019,35.768929
38.1531372,4.279935,2.817676,7.943363,9.452733,32.825603,33.35873
38.1557617,4.41401,2.587833,8.039131,9.529323,32.475574,30.382116
38.15839,4.528633,2.377442,8.1346,9.608978,32.160278,27.698584
38.1610146,5.102942,1.822287,8.804677,10.338428,31.608887,19.651909
38.1636353,5.141249,1.84144,8.862138,10.409651,31.642435,19.705996
38.1662598,5.179556,1.860594,8.919599,10.48088,31.675547,19.759245
38.1688881,4.968866,2.147599,8.862138,10.38457,31.417156,23.374535
38.1715126,4.624401,2.587833,8.804677,10.276395,31.042332,29.231548
38.1741333,4.490325,2.741062,8.804677,10.256645,30.858534,31.401445
38.1767578,4.299088,2.894291,8.555679,10.002936,31.205254,33.949764
38.1793861,4.279935,2.855983,8.364443,9.820305,31.597496,33.715019
38.1820107,4.222474,2.760215,7.98167,9.4422,32.29388,33.172493
38.1846313,4.433164,2.41575,8.077438,9.525429,32.006618,28.587149
38.1872559,4.662708,2.243367,8.326136,9.802962,31.85907,25.693586
38.1898842,4.873397,2.070984,8.555679,10.061741,31.753725,23.023405
38.1925087,5.217864,1.860594,8.996213,10.565025,31.623831,19.625298
38.1951294,5.122095,2.013524,8.938752,10.497211,31.620874,21.460062
38.1977539,5.007174,2.185906,8.881291,10.427238,31.598623,23.583912
38.2003822,4.758476,2.530372,8.785523,10.306857,31.52677,28.002302
38.2030067,4.547786,2.798522,8.651448,10.166693,31.683767,31.606451
38.2056274,4.433164,2.932298,8.593987,10.104847,31.735901,33.482487
38.208252,4.337396,2.894291,8.383596,9.872923,31.880615,33.714695
38.2108803,4.394856,2.741062,8.287828,9.773243,32.003891,31.951693
38.2135048,4.509479,2.434903,8.115446,9.598157,32.272171,28.366926
38.2161293,4.815937,2.090138,8.268675,9.794535,32.412273,23.461061
38.21875,4.930859,1.956362,8.479364,10.002017,32.030548,21.641142
38.2213783,5.064634,1.84144,8.689755,10.225129,31.805393,19.980661
38.2240028,5.007174,2.032677,9.015067,10.510709,30.940351,22.094841
38.2266273,4.892551,2.243367,8.938752,10.434129,31.053713,24.632736
38.229248,4.777629,2.454057,8.881291,10.379088,31.163855,27.187559
38.2318764,4.509479,2.779369,8.670602,10.16069,31.422325,31.647158
38.2345009,4.165013,3.085527,8.441057,9.905517,31.552923,36.531807
38.2371254,4.088398,3.085527,8.383596,9.824468,31.423342,37.041973
38.2397461,4.184167,2.855983,8.306982,9.729843,31.376631,34.316238
38.2423744,4.337396,2.702754,8.306982,9.753145,31.600384,31.928205
38.2449989,4.643554,2.41575,8.306982,9.818574,32.215637,27.485128
38.2476234,4.873397,2.166753,8.536825,10.065893,31.995018,23.970325
38.2502441,4.911705,2.166753,8.689755,10.21428,31.707127,23.804224
38.2528725,4.949713,2.147599,8.823831,10.342718,31.444675,23.455229
38.255497,4.854244,2.454057,8.957906,10.479988,31.266441,26.818821
38.2581215,4.701015,2.702754,8.842984,10.373177,31.516939,29.895887
38.2607422,4.528633,2.932298,8.728063,10.260895,31.721464,32.923134
38.2633705,4.318242,3.085527,8.536825,10.052118,31.869123,35.547066
38.265995,4.107553,3.162142,8.230368,9.726771,32.203976,37.59037
38.2686195,4.107553,3.104681,8.077438,9.578938,32.515087,37.083698
38.2712402,4.299088,2.779369,8.019978,9.514572,32.550747,32.882744
38.2738686,4.433164,2.568679,8.249521,9.71111,31.843416,30.08901
38.2764931,4.720169,2.128445,8.689755,10.115439,30.788952,24.271837
38.2791176,4.873397,1.994669,9.015067,10.440313,30.289701,22.259163
38.2817383,4.83509,2.147599,8.938752,10.387087,30.620039,23.949327
38.2843666,4.796783,2.300828,8.862138,10.336364,30.97691,25.625198
38.2869911,4.528633,2.83683,8.632295,10.15247,31.759441,32.063885
38.2896156,4.41401,2.913145,8.670602,10.156241,31.381224,33.423893
38.2922363,4.299088,2.970606,8.728063,10.172794,30.909378,34.643894
38.2948647,4.241628,2.932298,8.498518,9.940553,31.24754,34.656662
38.2974892,4.222474,2.83683,8.077438,9.545779,32.201515,33.89481
38.3001137,4.279935,2.760215,7.905056,9.403538,32.791496,32.818775
38.3027344,4.528633,2.377442,8.115446,9.592769,32.221172,27.698584
38.3053627,4.681861,2.224213,8.383596,9.856553,31.727297,25.411005
38.3079872,5.007174,1.918055,8.938752,10.423628,30.957722,20.959908
38.3106117,5.026327,2.090138,9.034221,10.547502,31.071148,22.579401
38.3132324,4.854244,2.358289,8.900445,10.4088,31.23049,25.911409
38.3158607,4.681861,2.606986,8.76637,10.274505,31.436819,29.110237
38.3184853,4.222474,3.162142,8.460211,9.970135,31.945116,36.828941
38.3211098,4.184167,3.200449,8.364443,9.885041,32.202297,37.412201
38.3237305,4.14586,3.238756,8.268675,9.800443,32.466633,37.997047
38.3263588,4.203321,3.04722,8.115446,9.633998,32.60815,35.940441
38.3289833,4.356549,2.664447,8.019978,9.507831,32.487045,31.449781
38.331604,4.471471,2.454057,8.077438,9.553086,32.271038,28.759098
38.3342285,4.777629,2.147599,8.364443,9.869236,32.056309,24.20446
38.3368568,4.83509,2.147599,8.460211,9.978249,32.01976,23.949327
38.3394814,4.949713,2.166753,8.613141,10.167628,32.100845,23.641554
38.3421021,4.777629,2.434903,8.613141,10.145969,31.90534,27.005516
38.3447266,4.643554,2.606986,8.593987,10.110172,31.784658,29.310745
38.3473549,4.509479,2.779369,8.574833,10.07909,31.706152,31.647158
38.3499794,4.184167,3.142988,8.326136,9.834132,32.150108,36.912491
38.3526001,4.126706,3.104681,8.172907,9.667738,32.287392,36.955563
38.3552246,4.088398,3.066374,8.000824,9.493726,32.568489,36.870571
38.3578529,4.279935,2.721908,8.058285,9.521689,32.187618,32.455116
38.3604774,4.701015,2.185906,8.326136,9.808275,31.908978,24.937767
38.3630981,4.911705,1.994669,8.536825,10.048927,31.839849,22.102331
38.3657227,5.064634,1.898901,8.747216,10.284461,31.730921,20.552708
38.368351,4.968866,2.051831,8.708909,10.234488,31.686218,22.437561
38.3709755,4.777629,2.319981,8.651448,10.151631,31.545776,25.900866
38.3735962,4.528633,2.702754,8.536825,10.034479,31.706751,30.829372
38.3762207,4.41401,2.855983,8.479364,9.976961,31.799801,32.903954
38.378849,4.299088,3.028067,8.421904,9.928737,31.979765,35.158985
38.3814735,4.050091,3.181295,8.153753,9.644044,32.277634,38.149185
38.3840942,4.107553,3.04722,8.058285,9.544291,32.402538,36.570164
38.3867188,4.165013,2.894291,7.943363,9.424503,32.558598,34.79565
38.3893471,4.471471,2.530372,8.077438,9.572975,32.459061,29.505198
38.3919716,4.911705,2.013524,8.441057,9.971488,32.164917,22.290878
38.3945923,5.026327,1.879748,8.651448,10.180617,31.810505,20.50481
38.3972168,5.026327,1.937208,8.823831,10.33812,31.402977,21.077278
38.3998451,4.930859,2.147599,8.747216,10.268366,31.585382,23.535177
38.4024696,4.739322,2.549525,8.593987,10.139915,32.054848,28.278097
38.4050903,4.452317,2.894291,8.421904,9.95633,32.233192,33.02644
38.4077148,4.356549,2.894291,8.383596,9.881352,31.959118,33.598232
38.4103432,4.260781,2.875137,8.364443,9.817565,31.571491,34.011124
38.4129677,4.260781,2.645294,8.230368,9.637987,31.355978,31.833958
38.4155884,4.41401,2.492065,8.211214,9.649762,31.687693,29.448233
38.4182129,4.56694,2.358289,8.172907,9.654785,32.165535,27.311049
38.4208412,4.815937,2.090138,8.40275,9.907983,31.996681,23.461061
38.4234657,5.122095,1.803133,8.785523,10.328241,31.71962,19.393618
38.4260864,5.179556,1.78398,8.919599,10.467551,31.557114,19.005096
38.4287109,5.045481,2.128445,8.900445,10.450123,31.602156,22.87254
38.4313393,4.873397,2.377442,8.804677,10.340434,31.626945,26.005011
38.4339638,4.528633,2.875137,8.574833,10.114479,32.02919,32.410637
38.4365883,4.299088,3.04722,8.383596,9.902142,32.151413,35.329247
38.439209,4.318242,2.989759,8.249521,9.779595,32.483704,34.697014
38.4418373,4.318242,2.913145,8.1346,9.659469,32.633484,34.004139
38.4444618,4.509479,2.511218,7.962516,9.489114,32.952568,29.11236
38.4470863,4.643554,2.300828,8.172907,9.677439,32.37817,26.357885
38.449707,4.777629,2.070984,8.383596,9.869114,31.845047,23.435541
38.4523354,4.949713,1.937208,8.689755,10.186476,31.453068,21.374279
38.4549599,5.083788,1.956362,8.919599,10.451387,31.412539,21.047907
38.4575844,5.045481,2.109292,8.862138,10.413619,31.677849,22.687641
38.4602051,4.777629,2.511218,8.728063,10.262116,31.732498,27.727322
38.4628334,4.662708,2.568679,8.76637,10.25613,31.268494,28.850306
38.4654579,4.452317,2.702754,8.862138,10.279372,30.443604,31.259613
38.4680824,4.394856,2.645294,8.651448,10.057828,30.664249,31.044018
38.4707031,4.433164,2.549525,8.479364,9.902153,31.094656,29.903334
38.4733315,4.490325,2.454057,8.306982,9.756606,31.633404,28.657526
38.475956,4.796783,1.956362,8.326136,9.806172,31.88924,22.18803
38.4785805,4.949713,1.822287,8.593987,10.083502,31.539248,20.211693
38.4812012,5.122095,1.688211,8.862138,10.374169,31.322983,18.241905
38.4838295,5.122095,1.879748,8.957906,10.488727,31.344969,20.152533
38.486454,4.949713,2.339135,8.900445,10.449361,31.595364,25.294481
38.4890785,4.777629,2.606986,8.76637,10.318496,31.834171,28.619764
38.4916992,4.490325,2.932298,8.593987,10.130055,31.965687,33.145573
38.4943275,4.452317,2.951452,8.517672,10.0541,32.093319,33.540501
38.4969521,4.375703,2.989759,8.364443,9.901987,32.357662,34.343384
38.4995766,4.433164,2.760215,8.211214,9.731174,32.455872,31.907583
38.5021973,4.56694,2.511218,8.287828,9.790365,32.163864,28.805029
38.5048256,4.701015,2.281674,8.364443,9.86253,31.994045,25.889978
38.5074501,5.141249,1.726519,8.747216,10.292089,31.799528,18.562927
38.5100746,5.160402,1.764826,8.804677,10.356964,31.77512,18.880373
38.5126953,5.198709,1.78398,8.862138,10.428165,31.807131,18.940075
38.5153236,4.98802,2.109292,8.804677,10.336914,31.595253,22.922119
38.5179482,4.643554,2.62614,8.76637,10.261991,31.322332,29.490122
38.5205727,4.528633,2.798522,8.76637,10.256192,31.26906,31.714485
38.5231934,4.337396,2.970606,8.536825,10.025711,31.625544,34.406559
38.5258217,4.299088,2.932298,8.364443,9.851113,31.887598,34.296898
38.5284462,4.184167,2.817676,8.000824,9.458316,32.231117,33.956871
38.5310707,4.41401,2.434903,8.077438,9.52141,31.967911,28.882473
38.5336914,4.643554,2.243367,8.326136,9.793866,31.773342,25.785847
38.5363197,4.873397,2.051831,8.555679,10.057816,31.717581,22.832396
38.5389442,5.217864,1.84144,8.996213,10.561669,31.594255,19.438488
38.5415649,5.102942,1.994669,8.919599,10.467949,31.560656,21.349842
38.5441895,4.98802,2.166753,8.842984,10.381403,31.590899,23.479708
38.5468178,4.720169,2.568679,8.728063,10.249741,31.620451,28.554689
38.5494423,4.375703,3.123835,8.593987,10.137147,32.029858,35.523216
38.552063,4.279935,3.25791,8.555679,10.106011,32.156975,37.278591
38.5546875,4.184167,3.200449,8.364443,9.885041,32.202297,37.412201
38.5573158,4.241628,3.028067,8.249521,9.757828,32.282391,35.522758
38.5599403,4.356549,2.664447,8.058285,9.540165,32.363476,31.449781
38.562561,4.681861,2.281674,8.211214,9.723677,32.386337,25.981981
38.5651855,4.796783,2.166753,8.421904,9.931385,32.004227,24.309149
38.5678139,4.892551,2.051831,8.613141,10.115991,31.631556,22.752131
38.5704384,4.968866,2.070984,8.938752,10.434553,31.057579,22.62599
38.5730591,4.854244,2.281674,8.862138,10.358919,31.184101,25.175261
38.5756836,4.739322,2.511218,8.76637,10.276996,31.459534,27.917715
38.5783119,4.471471,2.83683,8.593987,10.094467,31.640514,32.392216
38.5809364,4.126706,3.162142,8.364443,9.84849,31.863056,37.461605
38.5835571,4.069245,3.142988,8.345289,9.802091,31.638079,37.681648
38.5861816,4.184167,2.855983,8.268675,9.697159,31.494484,34.316238
38.58881,4.356549,2.702754,8.306982,9.761678,31.681698,31.815001
38.5914345,4.681861,2.358289,8.364443,9.871436,32.076698,26.734739
38.5940552,4.911705,2.128445,8.593987,10.124808,31.918074,23.429085
38.5966797,4.930859,2.147599,8.689755,10.219461,31.754114,23.535177
38.599308,4.930859,2.185906,8.76637,10.292754,31.602612,23.90826
38.6019325,4.758476,2.587833,8.804677,10.337422,31.599829,28.538961
38.6045532,4.605247,2.817676,8.728063,10.262878,31.739374,31.459978
38.6071777,4.452317,3.066374,8.651448,10.201633,32.00029,34.555733
38.6098061,4.279935,3.181295,8.479364,10.016891,32.166279,36.623592
38.6124306,4.107553,3.200449,8.153753,9.674635,32.563335,37.92437
38.6150513,4.126706,3.085527,8.000824,9.516479,32.78233,36.78537
38.6176758,4.356549,2.721908,8.000824,9.50797,32.702625,31.996538
38.6203041,4.509479,2.511218,8.230368,9.714966,32.093262,29.11236
38.6229286,4.796783,2.128445,8.689755,10.151417,31.128054,23.927986
38.6255493,4.911705,2.070984,8.957906,10.42391,30.755049,22.862364
38.6281738,4.83509,2.262521,8.842984,10.32935,31.118229,25.076662
38.6308022,4.758476,2.434903,8.728063,10.23479,31.484253,27.098742
38.6334267,4.394856,3.04722,8.479364,10.024966,32.239594,34.735912
38.6360474,4.299088,3.066374,8.555679,10.054076,31.683084,35.498795
38.6386719,4.203321,3.104681,8.613141,10.074381,31.245247,36.450531
38.6413002,4.203321,2.951452,8.441057,9.880811,31.318844,35.075439
38.6439247,4.299088,2.664447,8.1346,9.578787,31.871904,31.789404
38.6465454,4.375703,2.530372,7.98167,9.447572,32.34539,30.039843
38.6491699,4.643554,2.147599,8.211214,9.674647,31.925631,24.820086
38.6517982,4.758476,2.070984,8.441057,9.90876,31.583452,23.519644
38.6544228,5.007174,1.898901,8.900445,10.387278,31.034145,20.768539
38.6570473,4.930859,2.224213,8.938752,10.448051,31.180275,24.2792
38.659668,4.758476,2.511218,8.804677,10.31851,31.428719,27.82222
38.6622963,4.586093,2.798522,8.670602,10.200163,31.783388,31.392345
38.6649208,4.14586,3.372532,8.383596,9.942174,32.516602,39.127319
38.6675453,4.126706,3.334524,8.287828,9.840572,32.625771,38.939434
38.670166,4.126706,3.315371,8.211214,9.769617,32.808659,38.778187
38.6727943,4.260781,2.989759,8.115446,9.641233,32.675308,35.05706
38.6754189,4.528633,2.41575,8.153753,9.634732,32.189857,28.077202
38.6780434,4.643554,2.147599,8.287828,9.739758,31.687298,24.820086
38.6806641,4.892551,1.918055,8.593987,10.073361,31.445147,21.406956
