,,,,,,,
Condition,Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
Healthy,0.908081,4.873397,1.956362,8.747216,10.202507,30.978615,21.872351
Healthy,0.910706,4.854244,2.013524,8.804677,10.253795,30.831863,22.528505
Healthy,0.91333,4.83509,2.128445,8.938752,10.383143,30.583256,23.75948
Healthy,0.915955,4.547786,2.587833,8.862138,10.291585,30.559092,29.641232
Healthy,0.918579,4.356549,2.83683,8.823831,10.241441,30.50544,33.07074
Healthy,0.921204,4.165013,3.085527,8.76637,10.184157,30.595161,36.531807
Healthy,0.9238279,3.820547,3.315371,8.441057,9.840717,30.933056,40.950588
Healthy,0.926453,3.916315,3.238756,8.268675,9.705568,31.575418,39.590431
Healthy,0.929077,3.99293,3.142988,8.077438,9.542897,32.17403,38.207642
Healthy,0.931702,4.337396,2.741062,8.077438,9.569296,32.424416,32.29126
Healthy,0.934326,4.605247,2.377442,8.517672,9.970519,31.319094,27.304884
Healthy,0.9369509,4.720169,2.20506,8.747216,10.181163,30.777948,25.039959
Healthy,0.939575,4.758476,2.20506,8.938752,10.363719,30.40106,24.862827
Healthy,0.9421999,4.643554,2.41575,8.804677,10.243084,30.73134,27.485128
Healthy,0.944824,4.394856,2.817676,8.574833,10.039015,31.333952,32.665165
Healthy,0.947449,4.012084,3.219603,8.479364,9.917776,31.24399,38.746223
Healthy,0.950073,3.935469,3.219603,8.574833,9.969028,30.666868,39.28656
Healthy,0.9526979,3.858855,3.238756,8.670602,10.027943,30.157907,40.006908
Healthy,0.955323,4.14586,2.779369,8.441057,9.80635,30.596329,33.837753
Healthy,0.957947,4.299088,2.587833,8.345289,9.737704,31.017733,31.045803
Healthy,0.960572,4.433164,2.377442,8.249521,9.662286,31.374159,28.204023
Healthy,0.963196,4.739322,1.994669,8.460211,9.900255,31.290529,22.825083
Healthy,0.965821,4.911705,1.956362,8.785523,10.253664,31.038841,21.717693
Healthy,0.9684449,4.98802,1.918055,8.938752,10.41444,30.873352,21.033363
Healthy,0.97107,4.777629,2.300828,8.900445,10.36038,30.786022,25.714703
Healthy,0.973694,4.547786,2.587833,8.804677,10.242147,30.72253,29.641232
Healthy,0.976319,4.088398,3.123835,8.593987,10.016484,30.908978,37.382465
Healthy,0.9789429,3.858855,3.372532,8.479364,9.907792,31.148685,41.152561
Healthy,0.981568,3.897162,3.372532,8.345289,9.808451,31.698328,40.872311
Healthy,0.984192,3.935469,3.353678,8.211214,9.703562,32.198601,40.43655
Healthy,0.986817,4.433164,2.62614,8.039131,9.548675,32.657566,30.641867
Healthy,0.989441,4.586093,2.377442,8.19206,9.684748,32.234478,27.402338
Healthy,0.992066,4.739322,2.147599,8.364443,9.850749,31.884192,24.377407
Healthy,0.9946899,4.892551,2.013524,8.593987,10.091974,31.617533,22.369558
Healthy,0.997315,4.701015,2.339135,8.421904,9.924694,31.942371,26.45406
Healthy,0.999939,4.605247,2.511218,8.326136,9.840683,32.210735,28.603415
Healthy,1.002564,4.241628,2.932298,8.268675,9.744781,31.948574,34.656662
Healthy,1.005188,4.165013,2.989759,8.40275,9.843384,31.389702,35.67181
Healthy,1.007813,3.99293,3.104681,8.651448,10.021482,30.311943,37.866657
Healthy,1.010437,4.012084,3.028067,8.517672,9.890234,30.54611,37.043194
Healthy,1.013062,4.088398,2.855983,8.364443,9.738355,30.804747,34.936531
Healthy,1.015686,4.184167,2.683601,8.211214,9.598594,31.189398,32.674911
Healthy,1.0183109,4.873397,1.745672,8.536825,9.983725,31.232071,19.707747
Healthy,1.0209349,5.045481,1.630751,8.76637,10.245266,31.168295,17.91136
Healthy,1.0235599,5.217864,1.496975,8.996213,10.507087,31.10696,16.007877
Healthy,1.026184,5.122095,1.745672,9.015067,10.514498,30.974773,18.819735
Healthy,1.028809,4.777629,2.262521,8.670602,10.155003,31.369757,25.340622
Healthy,1.031433,4.547786,2.549525,8.517672,9.98665,31.470858,29.275341
Healthy,1.034058,4.241628,2.913145,8.364443,9.820475,31.599106,34.481232
Healthy,1.036682,4.222474,2.970606,8.326136,9.796852,31.801525,35.127251
Healthy,1.039307,4.203321,3.123835,8.230368,9.755265,32.468719,36.619091
Healthy,1.041931,4.375703,2.83683,8.1346,9.662613,32.66259,32.95591
Healthy,1.044556,4.528633,2.587833,8.172907,9.695453,32.54567,29.745287
Healthy,1.0471801,4.681861,2.339135,8.230368,9.753478,32.452217,26.54747
Healthy,1.0498049,5.102942,1.803133,8.728063,10.269877,31.802444,19.460949
Healthy,1.052429,5.102942,1.898901,8.747216,10.303379,31.900642,20.411188
Healthy,1.0550539,5.083788,1.994669,8.785523,10.344517,31.865171,21.423
Healthy,1.057678,4.758476,2.396596,8.708909,10.2094,31.457394,26.73201
Healthy,1.060303,4.509479,2.587833,8.785523,10.208707,30.616968,29.85001
Healthy,1.0629269,4.394856,2.702754,8.823831,10.221528,30.315454,31.590738
Healthy,1.065552,4.279935,2.779369,8.708909,10.09395,30.369259,32.999496
Healthy,1.068177,4.318242,2.664447,8.574833,9.963646,30.614635,31.67547
Healthy,1.070801,4.375703,2.434903,8.306982,9.699561,31.082077,29.094183
Healthy,1.073426,4.720169,1.956362,8.383596,9.817945,31.360977,22.512476
Healthy,1.07605,4.911705,1.764826,8.632295,10.087417,31.157446,19.763882
Healthy,1.0786749,5.122095,1.57329,8.881291,10.372484,31.103483,17.07473
Healthy,1.0812989,5.141249,1.803133,9.149142,10.648499,30.77363,19.326735
Healthy,1.0839239,4.949713,2.032677,8.977059,10.45079,30.797331,22.326275
Healthy,1.086548,4.758476,2.243367,8.804677,10.256614,30.85824,25.241371
Healthy,1.089173,4.41401,2.683601,8.651448,10.076346,30.841385,31.298491
Healthy,1.091797,4.030938,3.238756,8.498518,9.948006,31.318213,38.780998
Healthy,1.094422,3.973776,3.372532,8.517672,9.98577,31.462614,40.321171
Healthy,1.097046,4.050091,3.200449,8.383596,9.845345,31.621637,38.316376
Healthy,1.099671,4.184167,2.951452,8.287828,9.741993,31.70859,35.198601
Healthy,1.102295,4.433164,2.472911,8.115446,9.572288,32.026131,29.15369
Healthy,1.10492,4.758476,2.109292,8.345289,9.835449,31.952091,23.906296
Healthy,1.1075441,4.777629,2.128445,8.498518,9.979019,31.609655,24.013086
Healthy,1.1101689,4.815937,2.166753,8.651448,10.135859,31.400236,24.2236
Healthy,1.112793,4.586093,2.511218,8.785523,10.223693,30.758589,28.703897
Healthy,1.115418,4.452317,2.664447,8.728063,10.153891,30.730751,30.898014
Healthy,1.118042,4.318242,2.798522,8.670602,10.082573,30.687992,32.946056
Healthy,1.120667,4.14586,3.028067,8.555679,9.977824,30.966372,36.143768
Healthy,1.123291,4.126706,2.875137,8.460211,9.84232,30.731125,34.865494
Healthy,1.125916,4.107553,2.798522,8.40275,9.76268,30.604601,34.267052
Healthy,1.12854,4.41401,2.319981,8.421904,9.787454,30.629532,27.726189
Healthy,1.131165,4.643554,2.109292,8.574833,9.976947,30.743473,24.429487
Healthy,1.1337891,5.102942,1.688211,8.862138,10.364726,31.237103,18.305819
Healthy,1.1364139,5.198709,1.649904,9.053374,10.569407,31.067038,17.607775
Healthy,1.139038,5.045481,1.822287,8.938752,10.424917,30.969532,19.858305
Healthy,1.141663,4.873397,2.013524,8.842984,10.295759,30.807175,22.448765
Healthy,1.144287,4.203321,2.970606,8.555679,9.984591,31.031017,35.249935
Healthy,1.146912,4.107553,3.162142,8.555679,10.003538,31.210941,37.59037
Healthy,1.149536,4.030938,3.353678,8.555679,10.034702,31.503401,39.759933
Healthy,1.152161,4.012084,3.277064,8.421904,9.887589,31.595827,39.241898
Healthy,1.154785,4.088398,2.989759,8.172907,9.615096,31.787479,36.177216
Healthy,1.15741,4.184167,2.760215,8.058285,9.4901,31.883331,33.412075
Healthy,1.1600341,4.528633,2.339135,8.230368,9.680859,31.769924,27.317316
Healthy,1.1626589,4.605247,2.300828,8.40275,9.854355,31.494085,26.547174
Healthy,1.165283,4.739322,2.243367,8.747216,10.198415,30.940298,25.330622
Healthy,1.167908,4.56694,2.511218,8.76637,10.198647,30.73255,28.805029
Healthy,1.170532,4.433164,2.664447,8.689755,10.11257,30.761654,31.006969
Healthy,1.173157,4.318242,2.83683,8.613141,10.043954,30.957975,33.302547
Healthy,1.175781,3.935469,3.315371,8.441057,9.885901,31.367304,40.111908
Healthy,1.178406,3.916315,3.277064,8.441057,9.865501,31.172413,39.921654
Healthy,1.181031,3.916315,3.25791,8.460211,9.87556,31.053986,39.756443
Healthy,1.183655,4.184167,2.817676,8.460211,9.84996,30.805794,33.956871
Healthy,1.1862799,4.605247,2.339135,8.613141,10.043209,30.95089,26.927301
Healthy,1.1889039,4.796783,2.090138,8.689755,10.143454,31.053495,23.544561
Healthy,1.1915289,4.968866,1.937208,8.881291,10.359525,30.984474,21.299284
Healthy,1.194153,4.854244,2.070984,8.842984,10.298108,30.829084,23.104733
Healthy,1.1967779,4.643554,2.319981,8.747216,10.171465,30.686106,26.547323
Healthy,1.199402,4.299088,2.798522,8.593987,10.008522,30.832756,33.062405
Healthy,1.202027,4.184167,3.008913,8.593987,10.02085,30.950651,35.720619
Healthy,1.204651,4.050091,3.219603,8.574833,10.014831,31.105949,38.482792
Healthy,1.207276,3.935469,3.25791,8.40275,9.834027,31.30024,39.619068
Healthy,1.2099,4.030938,3.085527,8.268675,9.702573,31.546625,37.432663
Healthy,1.212525,4.126706,2.913145,8.115446,9.55911,31.899628,35.219219
Healthy,1.215149,4.490325,2.472911,8.211214,9.679997,31.976419,28.842447
Healthy,1.2177739,4.949713,1.956362,8.498518,10.027553,32.057415,21.56629
Healthy,1.2203979,5.026327,1.879748,8.689755,10.213191,31.697237,20.50481
Healthy,1.2230229,4.892551,2.070984,8.728063,10.217881,31.329092,22.942619
Healthy,1.225647,4.758476,2.224213,8.593987,10.072083,31.43325,25.052393
Healthy,1.228272,4.471471,2.549525,8.326136,9.788701,31.724499,29.69075
Healthy,1.230896,4.165013,2.913145,8.249521,9.6896,31.638033,34.970184
Healthy,1.233521,4.14586,2.913145,8.345289,9.763115,31.264856,35.094318
Healthy,1.236145,4.126706,2.894291,8.421904,9.815043,30.900461,35.044136
Healthy,1.23877,4.356549,2.511218,8.498518,9.874743,30.612394,29.960167
Healthy,1.241394,4.547786,2.262521,8.517672,9.917262,30.809689,26.450314
Healthy,1.2440189,4.739322,2.013524,8.517672,9.953199,31.154852,23.018442
Healthy,1.2466429,4.949713,1.803133,8.708909,10.178214,31.169252,20.016199
Healthy,1.2492679,5.122095,1.994669,8.728063,10.31473,32.201988,21.277157
Healthy,1.251892,5.064634,2.109292,8.747216,10.325377,32.09621,22.610489
Healthy,1.254517,4.739322,2.568679,8.593987,10.144748,32.098415,28.457378
Healthy,1.257141,4.586093,2.779369,8.536825,10.081395,32.135761,31.217657
Healthy,1.259766,4.299088,3.181295,8.460211,10.008894,32.299198,36.501183
Healthy,1.26239,4.203321,3.238756,8.383596,9.921802,32.331585,37.615089
Healthy,1.265015,4.318242,3.104681,8.287828,9.847556,32.68919,35.714954
Healthy,1.267639,4.433164,2.970606,8.19206,9.776875,33.080795,33.825531
Healthy,1.270264,4.911705,2.070984,8.326136,9.886271,32.627712,22.862364
Healthy,1.2728881,4.98802,1.956362,8.498518,10.046517,32.229702,21.415714
Healthy,1.2755129,5.064634,1.860594,8.651448,10.196072,31.950239,20.17181
Healthy,1.278137,4.949713,2.032677,8.708909,10.221375,31.566946,22.326275
Healthy,1.280762,4.720169,2.377442,8.651448,10.138037,31.420399,26.733364
Healthy,1.283386,4.586093,2.568679,8.517672,10.00905,31.679728,29.253267
Healthy,1.286011,4.241628,2.951452,8.421904,9.880836,31.532104,34.83136
Healthy,1.288636,4.184167,2.951452,8.498518,9.921851,31.06909,35.198601
Healthy,1.29126,4.088398,2.951452,8.689755,10.046786,30.12542,35.825863
Healthy,1.293885,4.356549,2.587833,8.689755,10.059237,30.247402,30.710726
Healthy,1.296509,4.547786,2.339135,8.670602,10.066442,30.532932,27.218838
Healthy,1.2991339,4.758476,2.070984,8.651448,10.088589,30.95763,23.519644
Healthy,1.3017579,5.179556,1.535282,8.804677,10.329919,31.532118,16.510448
Healthy,1.3043829,5.160402,1.611597,8.881291,10.397324,31.329617,17.343618
Healthy,1.307007,5.141249,1.669058,8.957906,10.462421,31.107647,17.985533
Healthy,1.3096319,4.815937,2.128445,8.823831,10.275384,30.825167,23.843452
Healthy,1.312256,4.299088,2.779369,8.708909,10.102086,30.447916,32.882744
Healthy,1.314881,4.107553,2.989759,8.632295,10.016345,30.478357,36.049706
Healthy,1.317505,3.973776,3.104681,8.593987,9.964264,30.403706,38.000237
Healthy,1.32013,4.088398,3.028067,8.498518,9.904999,30.90691,36.525448
Healthy,1.322754,4.337396,2.83683,8.326136,9.807402,31.900784,33.186287
Healthy,1.3253789,4.720169,2.396596,8.345289,9.882688,32.388527,26.91851
Healthy,1.3280029,4.796783,2.243367,8.479364,9.997072,31.98522,25.064625
Healthy,1.3306279,4.873397,2.090138,8.613141,10.114587,31.618641,23.213879
Healthy,1.333252,4.930859,2.051831,8.76637,10.265117,31.350996,22.593189
Healthy,1.3358769,4.815937,2.243367,8.651448,10.152513,31.553877,24.977118
Healthy,1.338501,4.701015,2.434903,8.536825,10.045182,31.805433,27.382017
Healthy,1.341126,4.318242,2.855983,8.441057,9.902287,31.522486,33.47971
Healthy,1.34375,3.878008,3.277064,8.460211,9.866776,30.969166,40.199074
Healthy,1.346375,3.801394,3.296217,8.555679,9.925487,30.459135,40.928806
Healthy,1.348999,4.030938,3.008913,8.536825,9.908552,30.50766,36.739681
Healthy,1.3516239,4.203321,2.779369,8.498518,9.880162,30.665476,33.473942
Healthy,1.3542479,4.586093,2.339135,8.460211,9.903482,31.321236,27.023838
Healthy,1.3568729,4.854244,1.994669,8.632295,10.102421,31.297905,22.338373
Healthy,1.359497,4.873397,2.013524,8.708909,10.180834,31.193617,22.448765
Healthy,1.3621219,4.873397,2.032677,8.76637,10.233817,31.06216,22.640848
Healthy,1.364746,4.605247,2.434903,8.728063,10.164454,30.830765,27.866468
Healthy,1.367371,4.394856,2.683601,8.670602,10.084435,30.705807,31.409204
Healthy,1.369995,4.184167,2.913145,8.632295,10.025476,30.566916,34.846813
Healthy,1.37262,4.012084,3.085527,8.574833,9.957161,30.551514,37.562397
Healthy,1.375244,3.935469,3.219603,8.40275,9.821404,31.178904,39.28656
Healthy,1.377869,4.030938,3.162142,8.306982,9.759792,31.663761,38.113052
Healthy,1.380493,4.375703,2.760215,8.306982,9.786292,31.914431,32.243935
Healthy,1.3831179,4.471471,2.587833,8.460211,9.912926,31.410814,30.059814
Healthy,1.3857419,4.681861,2.243367,8.785523,10.204801,30.579893,25.601938
Healthy,1.3883669,4.701015,2.224213,8.900445,10.308472,30.298279,25.320456
Healthy,1.390991,4.586093,2.396596,8.76637,10.179645,30.552177,27.590622
Healthy,1.393616,4.471471,2.568679,8.632295,10.055281,30.853239,29.875626
Healthy,1.39624,3.954623,3.142988,8.40275,9.804266,31.013,38.476379
Healthy,1.398865,3.878008,3.162142,8.517672,9.878705,30.432608,39.193924
Healthy,1.40149,3.820547,3.200449,8.613141,9.951163,30.05545,39.952705
Healthy,1.404114,4.012084,2.989759,8.555679,9.911364,30.320021,36.693062
Healthy,1.4067389,4.356549,2.587833,8.441057,9.845194,30.9765,30.710726
Healthy,1.4093629,4.509479,2.377442,8.383596,9.811846,31.302494,27.798647
Healthy,1.4119879,4.796783,1.994669,8.574833,10.025746,31.209183,22.579243
Healthy,1.4146119,4.854244,1.994669,8.670602,10.135173,31.1854,22.338373
Healthy,1.4172369,4.968866,1.975516,8.900445,10.383169,30.996445,21.681717
Healthy,1.419861,4.701015,2.339135,8.823831,10.267964,30.755716,26.45406
Healthy,1.4224859,4.452317,2.568679,8.747216,10.145691,30.439936,29.981972
Healthy,1.42511,4.222474,2.779369,8.670602,10.036609,30.242941,33.354206
Healthy,1.427735,3.78224,3.238756,8.536825,9.882928,30.254589,40.573654
Healthy,1.430359,3.878008,3.219603,8.421904,9.81495,30.899549,39.700161
Healthy,1.432984,3.973776,3.219603,8.306982,9.755136,31.619389,39.01482
Healthy,1.435608,4.299088,2.83683,8.268675,9.741702,31.919521,33.419529
Healthy,1.4382329,4.739322,2.262521,8.364443,9.876441,32.12299,25.519495
Healthy,1.4408569,4.854244,2.051831,8.517672,10.016208,31.746008,22.913198
Healthy,1.4434819,4.911705,1.994669,8.651448,10.146482,31.498381,22.102331
Healthy,1.446106,4.815937,2.185906,8.555679,10.058384,31.722816,24.41283
Healthy,1.4487309,4.605247,2.549525,8.326136,9.850529,32.301529,28.969492
Healthy,1.451355,4.203321,2.951452,8.249521,9.717694,31.90587,35.075439
Healthy,1.45398,4.126706,2.989759,8.383596,9.810863,31.29306,35.922974
Healthy,1.456604,4.050091,3.028067,8.498518,9.889249,30.754148,36.783772
Healthy,1.459229,4.14586,2.932298,8.555679,9.94918,30.690361,35.271141
Healthy,1.461853,4.299088,2.741062,8.460211,9.87779,31.075468,32.521233
Healthy,1.4644779,4.452317,2.549525,8.383596,9.828932,31.465906,29.7967
Healthy,1.4671019,4.758476,2.128445,8.536825,10.002537,31.409321,24.098759
Healthy,1.4697269,5.160402,1.649904,8.842984,10.370646,31.494139,17.730324
Healthy,1.472351,5.256171,1.592443,8.977059,10.523821,31.458015,16.855047
Healthy,1.4749759,5.026327,1.937208,8.900445,10.403588,31.183119,21.077278
Healthy,1.4776,4.777629,2.147599,8.804677,10.245011,30.749466,24.20446
Healthy,1.480225,4.279935,2.606986,8.613141,9.964959,30.192253,31.346355
Healthy,1.482849,4.030938,2.894291,8.536825,9.874349,30.169136,35.679073
Healthy,1.485474,4.126706,2.913145,8.460211,9.853491,30.840206,35.219219
Healthy,1.488098,4.203321,2.951452,8.364443,9.815441,31.551311,35.075439
Healthy,1.4907229,4.586093,2.62614,8.230368,9.780993,32.704803,29.796795
Healthy,1.4933469,4.701015,2.377442,8.345289,9.868922,32.262325,26.827072
Healthy,1.4959719,4.815937,2.128445,8.460211,9.964873,31.896564,23.843452
Healthy,1.498596,4.930859,1.994669,8.613141,10.123156,31.697334,22.0247
Healthy,1.5012209,4.968866,2.032677,8.689755,10.214365,31.707893,22.248619
Healthy,1.503845,4.892551,2.20506,8.613141,10.148179,31.925373,24.260963
Healthy,1.50647,4.471471,2.62614,8.555679,10.004515,31.220167,30.426146
Healthy,1.509094,4.375703,2.664447,8.651448,10.054532,30.632563,31.338018
Healthy,1.511719,4.184167,2.779369,8.823831,10.15343,29.651657,33.59444
Healthy,1.5143439,4.279935,2.721908,8.747216,10.111401,30.107641,32.455116
Healthy,1.5169679,4.41401,2.549525,8.632295,10.024973,30.56204,30.010664
Healthy,1.5195929,4.528633,2.396596,8.536825,9.956383,30.971615,27.888224
Healthy,1.5222169,4.98802,1.764826,8.555679,10.059552,31.733576,19.484438
Healthy,1.5248419,5.141249,1.649904,8.747216,10.279514,31.686302,17.792219
Healthy,1.5274659,5.294478,1.535282,8.919599,10.485601,31.717333,16.170994
Healthy,1.5300909,5.122095,1.78398,8.938752,10.455607,31.248631,19.202766
Healthy,1.532715,4.701015,2.281674,8.823831,10.255027,30.634029,25.889978
Healthy,1.53534,4.433164,2.511218,8.689755,10.073282,30.384125,29.529902
Healthy,1.537964,4.14586,2.855983,8.593987,9.959991,30.361788,34.562023
Healthy,1.540589,4.184167,2.913145,8.536825,9.943392,30.846666,34.846813
Healthy,1.543213,4.260781,3.066374,8.441057,9.940239,31.87735,35.741585
Healthy,1.5458379,4.490325,2.760215,8.345289,9.870443,32.27631,31.579155
Healthy,1.5484619,4.624401,2.530372,8.40275,9.919378,32.101879,28.686523
Healthy,1.5510869,4.758476,2.300828,8.460211,9.975574,31.99518,25.804789
Healthy,1.5537109,5.102942,1.84144,8.747216,10.292945,31.807207,19.842415
Healthy,1.5563359,5.026327,1.975516,8.728063,10.263805,31.747742,21.456497
Healthy,1.55896,4.968866,2.109292,8.708909,10.246162,31.791822,23.001301
Healthy,1.5615849,4.56694,2.511218,8.632295,10.083633,31.12187,28.805029
Healthy,1.564209,4.088398,2.989759,8.613141,9.99199,30.457592,36.177216
Healthy,1.566834,3.99293,3.066374,8.670602,10.026239,30.141148,37.522491
Healthy,1.569458,3.99293,3.085527,8.555679,9.932956,30.53232,37.694973
Healthy,1.5720829,4.069245,2.951452,8.460211,9.840985,30.718044,35.953644
Healthy,1.5747069,4.241628,2.664447,8.249521,9.65118,31.265875,32.135651
Healthy,1.5773319,4.624401,2.166753,8.383596,9.816546,31.347582,25.105333
Healthy,1.5799559,4.796783,2.032677,8.574833,10.033377,31.281025,22.965212
Healthy,1.5825809,4.968866,1.898901,8.76637,10.254009,31.248968,20.91485
Healthy,1.585205,5.007174,1.956362,9.053374,10.529137,30.701361,21.341177
Healthy,1.5878299,4.777629,2.185906,8.900445,10.335465,30.553408,24.585491
Healthy,1.590454,4.547786,2.41575,8.76637,10.166978,30.43103,27.976902
Healthy,1.593079,4.222474,2.798522,8.632295,10.008872,30.405588,33.53516
Healthy,1.595703,3.897162,3.277064,8.460211,9.874319,31.042027,40.059967
Healthy,1.598328,3.878008,3.372532,8.421904,9.866174,31.393051,41.012043
Healthy,1.600952,4.069245,3.104681,8.326136,9.773553,31.580557,37.342274
Healthy,1.6035769,4.203321,2.855983,8.326136,9.754439,31.397451,34.194496
Healthy,1.6062009,4.509479,2.339135,8.345289,9.769893,31.330261,27.416454
Healthy,1.6088259,4.777629,2.051831,8.555679,10.011763,31.288536,23.241892
Healthy,1.61145,4.739322,2.147599,8.613141,10.06278,31.136211,24.377407
Healthy,1.6140749,4.701015,2.262521,8.670602,10.119184,31.035509,25.700741
